key,year,name,birth,WAR,G,CG,SHO,GS,W,L,SV,HLD,INN,R,ER,BF,H,2B,3B,HR,BB,IBB,HBP,SO,BK,WP,ERA,FIP,WHIP,ERA+,FIP+,WPA,team,salary
1986-06-26진해수2014,2014,진해수,1986-06-26,0.14,75,0,0,0,0,4,0,15,49,39,39,236,67,9,1,8,27,2,3,37,0,2,7.16,6.18,1.92,71.2,84.9,0.14,S,7500
1992-02-25박민호2014,2014,박민호,1992-02-25,0.13,17,0,0,4,2,3,0,0,31.1,25,19,152,41,10,0,3,10,0,9,12,0,1,5.46,6.15,1.63,93.5,84.6,0.13,S,12409
1983-12-08배힘찬2014,2014,배힘찬,1983-12-08,0.12,6,0,0,0,0,0,0,0,6.2,4,4,32,11,1,0,1,1,0,0,4,0,1,5.4,5.06,1.8,97.6,106.7,0.12,넥,3000
1981-05-28마일영2014,2014,마일영,1981-05-28,0.12,19,0,0,0,0,0,0,1,20,20,19,106,32,5,3,1,9,0,4,8,1,2,8.55,5.66,2.05,63.4,93.5,0.12,한,15000
1994-05-02김유영2014,2014,김유영,1994-05-02,0.11,5,0,0,0,0,0,0,0,7.2,5,5,37,8,3,0,0,7,0,0,2,0,2,5.87,6.07,1.96,92.9,86.5,0.11,롯,12409
1989-06-02최병욱2014,2014,최병욱,1989-06-02,0.11,12,0,0,0,0,0,0,0,16.1,12,12,77,24,5,1,4,7,0,0,9,0,0,6.61,7.22,1.9,74.8,67.6,0.11,두,12409
1983-06-04문수호2014,2014,문수호,1983-06-04,0.1,10,0,0,0,0,1,0,1,9,6,6,39,11,3,0,3,1,0,0,9,0,0,6,6.52,1.33,86.7,81.5,0.1,N,3300
1986-11-07금민철2014,2014,금민철,1986-11-07,0.1,11,0,0,11,3,5,0,0,41.2,35,28,208,51,5,1,4,30,0,7,24,0,3,6.05,6.62,1.94,87.2,80.3,0.1,넥,8000
1993-02-01심창민2014,2014,심창민,1993-02-01,0.09,52,0,0,0,5,2,0,8,38.1,33,29,188,42,8,0,7,26,2,4,38,0,2,6.81,6.44,1.77,77.7,82.3,0.09,삼,11000
1987-05-11김기태2014,2014,김기태,1987-05-11,0.06,6,0,0,0,0,0,1,0,8.2,7,7,41,13,5,0,2,1,0,0,8,0,1,7.27,5.36,1.62,72.7,99.2,0.06,삼,3200
1989-04-26최금강2014,2014,최금강,1989-04-26,0.06,4,0,0,0,0,0,0,0,5,5,5,24,9,1,0,0,2,0,0,4,0,0,9,3.46,2.2,57.8,151.9,0.06,N,4000
1993-04-16임기영2014,2014,임기영,1993-04-16,0.06,14,0,0,1,1,1,0,0,22.2,24,17,116,38,7,0,6,9,0,2,17,0,0,6.75,7.25,2.07,80.4,73,0.06,한,2400
1982-09-19박성훈2014,2014,박성훈,1982-09-19,0.05,15,0,0,0,1,0,0,0,15.2,14,14,74,23,5,0,5,7,0,0,12,0,1,8.04,7.81,1.92,65.6,69.8,0.05,넥,9000
1981-02-09심수창2014,2014,심수창,1981-02-09,0.04,11,0,0,0,0,0,2,0,19.2,20,20,89,24,5,1,7,8,0,0,14,0,1,9.15,8.28,1.63,59.6,65.8,0.04,롯,5500
1991-09-04심규범2014,2014,심규범,1991-09-04,0.04,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1.86,0,95.03266332,276.3,0.04,롯,12409
1992-06-26박준표2014,2014,박준표,1992-06-26,0.04,13,0,0,0,0,1,0,0,22.2,22,20,108,28,5,0,3,11,0,4,6,0,2,7.94,7.03,1.72,65.7,75,0.04,K,2700
1992-03-02김동준2014,2014,김동준,1992-03-02,0.04,5,0,0,0,0,0,0,0,6,4,4,32,6,2,0,1,8,0,0,2,0,0,6,9.36,2.33,87.9,57.2,0.04,넥,12409
1992-04-11이정호2014,2014,이정호,1992-04-11,0.03,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.86,0,95.03266332,136.6,0.03,두,2900
1986-03-27서동환2014,2014,서동환,1986-03-27,0.03,2,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,1,1,0,0,0,4.86,1,95.03266332,108.5,0.03,삼,3000
1988-03-01이상화2014,2014,이상화,1988-03-01,0.03,10,0,0,4,1,3,0,0,27,28,28,135,42,7,1,4,15,0,3,16,0,2,9.33,6.6,2.11,58.4,81.1,0.03,롯,2600
1975-12-28임경완2014,2014,임경완,1975-12-28,0.02,16,0,0,0,0,0,0,0,16.2,14,10,77,21,7,0,4,6,0,2,5,0,1,5.4,7.82,1.62,94.5,67.7,0.02,S,20000
1989-09-12민태호2014,2014,민태호,1989-09-12,0.01,1,0,0,0,0,0,0,0,1,1,1,5,2,0,0,0,0,0,0,0,0,0,9,3.86,2,57.8,136.6,0.01,N,12409
1992-04-16김지훈2014,2014,김지훈,1992-04-16,0.01,10,0,0,0,0,1,0,0,12.2,12,12,63,19,4,0,2,9,0,0,7,0,1,8.53,6.93,2.21,61.2,75.9,0.01,K,12409
1992-01-07문동욱2014,2014,문동욱,1992-01-07,0.01,1,0,0,0,0,0,0,0,2,2,2,11,3,1,0,0,1,0,1,0,0,0,9,6.86,2,60.6,76.6,0.01,롯,12409
1995-12-26황영국2014,2014,황영국,1995-12-26,0.01,1,0,0,1,0,0,0,0,1,1,1,5,2,1,0,0,1,0,0,0,0,0,9,6.86,3,60.3,76.8,0.01,한,12409
1983-04-19이우선2014,2014,이우선,1983-04-19,0,1,0,0,0,0,0,0,0,0.1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,12.86,3,95.03266332,41.3,0,삼,5500
1987-11-01장시환2014,2014,장시환,1987-11-01,0,6,0,0,0,0,0,0,0,6.2,9,9,32,9,2,0,0,3,0,0,2,0,3,12.15,4.61,1.8,43.4,114.1,0,넥,3100
1986-01-28장진용2014,2014,장진용,1986-01-28,0,4,0,0,2,0,2,0,0,7.1,6,2,34,8,0,0,1,2,0,1,5,0,0,2.45,5.49,1.36,201.7,90.6,0,L,2400
1990-11-04이상민2014,2014,이상민,1990-11-04,0,6,0,0,0,0,0,0,0,3.1,4,3,19,4,2,0,0,4,0,0,4,0,0,8.1,5.06,2.4,65.1,103.4,0,넥,2600
1990-06-12구승민2014,2014,구승민,1990-06-12,0,1,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.86,0,95.03266332,94.07365854,0,롯,12409
1985-10-08김준2014,2014,김준,1985-10-08,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,7.033009709,6.469466019,1.839951456,95.03266332,94.07365854,0,K,2800
1988-07-28윤기호2014,2014,윤기호,1988-07-28,0,1,0,0,0,0,0,0,0,0,2,2,3,3,0,1,0,0,0,0,0,0,0,7.033009709,6.469466019,1.839951456,95.03266332,94.07365854,0,한,2600
1981-05-05김광수2014,2014,김광수,1981-05-05,0,1,0,0,0,0,0,0,0,0,3,3,3,3,0,0,1,0,0,0,0,0,0,7.033009709,6.469466019,1.839951456,95.03266332,94.07365854,0,한,8000
1988-12-21임현준2014,2014,임현준,1988-12-21,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,7.033009709,6.469466019,1.839951456,95.03266332,94.07365854,0,삼,3300
1981-03-26김희걸2014,2014,김희걸,1981-03-26,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.033009709,6.469466019,1.839951456,95.03266332,94.07365854,0,삼,12409
1995-09-06임지섭2014,2014,임지섭,1995-09-06,0,4,0,0,3,1,2,0,0,14.2,11,11,73,15,6,0,1,17,0,1,8,0,3,6.75,7.33,2.18,73.3,69.7,0,L,12409
1977-04-20이상열2014,2014,이상열,1977-04-20,0,12,0,0,0,0,0,0,1,8,7,7,38,11,1,0,1,3,0,1,5,0,1,7.88,5.73,1.75,62.9,87.3,0,L,15000
1993-01-28이태양2014,2014,이태양,1993-01-28,-0.01,9,0,0,1,0,1,0,1,15.1,11,11,80,19,4,0,3,13,0,4,9,0,2,6.46,8.55,2.09,80.6,61.8,-0.01,N,4400
1984-08-28이창욱2014,2014,이창욱,1984-08-28,-0.01,7,0,0,0,1,0,0,0,7.1,9,7,38,9,2,0,0,5,0,0,3,0,0,8.59,5.08,1.91,59.4,102.1,-0.01,S,12409
1982-04-05제춘모2014,2014,제춘모,1982-04-05,-0.02,1,0,0,0,0,0,0,0,0.1,1,1,4,2,1,0,0,0,0,1,0,0,1,27,12.86,6,18.9,38.7,-0.02,S,3000
1992-12-03최현정2014,2014,최현정,1992-12-03,-0.02,8,0,0,0,0,0,0,0,7.1,8,8,38,12,3,1,1,4,0,0,2,0,2,9.82,6.72,2.18,53.2,78.3,-0.02,K,12409
1989-04-03김기현2014,2014,김기현,1989-04-03,-0.02,24,0,0,0,0,1,0,1,23.1,21,15,118,38,4,0,9,7,0,1,15,0,0,5.79,8.61,1.93,93.8,61.4,-0.02,한,12409
1987-02-08구본범2014,2014,구본범,1987-02-08,-0.02,3,0,0,0,0,0,0,0,3.2,5,5,19,8,2,0,1,0,0,0,2,0,1,12.27,6.31,2.18,44.2,83.8,-0.02,한,12409
1985-12-15허준혁2014,2014,허준혁,1985-12-15,-0.03,2,0,0,0,0,0,0,0,2,3,2,12,3,1,0,0,1,0,1,1,0,1,9,5.86,2,60.6,89.3,-0.03,롯,3500
1989-07-25유창준2014,2014,유창준,1989-07-25,-0.03,4,0,0,0,0,0,0,1,4,5,5,24,9,2,0,0,4,0,0,1,0,0,11.25,6.36,3.25,44,82,-0.03,두,2600
1986-07-04박성호2014,2014,박성호,1986-07-04,-0.03,8,0,0,0,0,0,0,0,13,15,15,73,27,7,1,3,7,0,1,11,0,0,10.38,7.01,2.62,50.3,75.2,-0.03,K,3600
1986-11-16허유강2014,2014,허유강,1986-11-16,-0.03,1,0,0,0,0,0,0,0,0.2,1,1,4,2,1,0,1,0,0,0,0,0,0,13.5,23.36,3,40.2,22.7,-0.03,한,3100
1989-09-19최동환2014,2014,최동환,1989-09-19,-0.04,1,0,0,0,0,0,0,0,2.1,3,3,12,2,0,0,1,3,0,0,2,0,0,11.57,11.57,2.14,42.8,41.9,-0.04,L,2500
1990-02-15노진용2014,2014,노진용,1990-02-15,-0.04,1,0,0,0,0,0,0,0,0.1,1,1,2,1,0,0,1,0,0,0,1,0,0,27,36.86,3,19.6,14.4,-0.04,삼,2600
1980-03-09권오준2014,2014,권오준,1980-03-09,-0.04,1,0,0,0,0,0,0,0,1,2,2,6,3,2,0,0,0,0,0,0,0,0,18,3.86,3,29.4,136.6,-0.04,삼,12000
1983-08-13신승현2014,2014,신승현,1983-08-13,-0.05,11,0,0,0,0,0,0,1,15.1,15,10,81,21,3,1,2,9,0,4,12,0,2,5.87,6.53,1.96,84.3,76.7,-0.05,L,6500
1988-09-28임태훈2014,2014,임태훈,1988-09-28,-0.05,6,0,0,0,0,0,0,1,3.2,4,4,25,7,1,0,0,6,0,1,4,0,0,9.82,7.4,3.55,50.4,70.1,-0.05,두,7500
1992-12-18강동연2014,2014,강동연,1992-12-18,-0.05,1,0,0,0,0,0,0,0,1,3,3,8,5,2,0,1,0,0,0,3,0,0,27,10.86,5,18.3,40.6,-0.05,두,2400
1975-05-15신윤호2014,2014,신윤호,1975-05-15,-0.05,2,0,0,1,0,0,0,0,3,3,3,17,8,1,0,1,2,0,0,1,0,0,9,9.52,3.33,56.7,55.8,-0.05,S,6600
1981-06-18엄정욱2014,2014,엄정욱,1981-06-18,-0.06,5,0,0,0,0,1,0,0,3,3,3,17,4,0,0,1,4,0,0,3,0,4,9,10.19,2.67,56.7,51.6,-0.06,S,7000
1989-08-17송창현2014,2014,송창현,1989-08-17,-0.06,20,0,0,17,1,9,0,0,79.1,69,59,390,104,24,4,11,60,2,3,30,0,4,6.69,7.21,2.07,81,73.1,-0.06,한,4600
1985-03-25송창식2014,2014,송창식,1985-03-25,-0.07,26,0,0,1,1,3,1,3,29,24,24,138,35,6,2,9,14,1,3,21,0,2,7.45,8.1,1.69,72.8,65.3,-0.07,한,13000
1994-04-06조지훈2014,2014,조지훈,1994-04-06,-0.07,2,0,0,0,0,0,0,0,0.2,2,2,6,2,0,0,1,1,0,1,0,0,0,27,32.36,4.5,20.1,16.3,-0.07,한,2800
1989-07-20김수완2014,2014,김수완,1989-07-20,-0.08,2,0,0,0,0,0,0,0,1.1,5,5,12,7,2,0,0,1,0,0,0,0,0,33.75,6.11,6,14.7,85.5,-0.08,두,7000
1994-07-15윤호솔2014,2014,윤호솔,1994-07-15,-0.08,2,0,0,0,0,0,0,0,3.1,5,5,18,8,2,0,3,0,0,1,3,0,1,13.5,14.66,2.4,38.5,36.4,-0.08,N,12409
1977-06-07박명환2014,2014,박명환,1977-06-07,-0.08,5,0,0,1,0,2,0,0,5,5,4,31,7,1,0,1,8,0,1,7,0,1,7.2,9.06,3,72.3,58.2,-0.08,N,5000
1988-08-28김강률2014,2014,김강률,1988-08-28,-0.1,14,0,0,1,0,1,0,0,16.2,16,15,80,25,1,1,5,7,0,0,13,0,1,8.1,7.46,1.92,61.1,64.7,-0.1,두,6000
1977-10-09이정훈2014,2014,이정훈,1977-10-09,-0.1,7,0,0,0,0,0,0,0,7.1,10,10,40,15,1,0,2,5,0,0,2,0,0,12.27,8.9,2.73,43,60.8,-0.1,넥,10000
1990-09-30허준혁2014,2014,허준혁,1990-09-30,-0.11,8,0,0,0,0,0,0,0,6.1,10,10,39,17,1,0,1,4,0,2,3,0,0,14.21,7.8,3.32,34.8,64.1,-0.11,두,4700
1991-07-19정대현2014,2014,정대현,1991-07-19,-0.11,12,0,0,5,1,1,0,0,27.1,27,24,136,29,5,0,2,25,0,1,21,1,1,7.9,6.12,1.98,62.6,83.2,-0.11,두,2700
1983-04-25김기표2014,2014,김기표,1983-04-25,-0.12,3,0,0,0,0,0,0,0,2,3,3,10,2,0,0,2,0,0,1,1,0,0,13.5,17.36,1,36.7,26.8,-0.12,L,3900
1984-08-11정재원2014,2014,정재원,1984-08-11,-0.13,5,0,0,0,0,0,0,0,4.1,11,11,36,12,3,1,0,8,0,3,9,0,2,22.85,7.32,4.62,23.7,72.7,-0.13,한,3500
1995-06-27조영우2014,2014,조영우,1995-06-27,-0.13,6,0,0,2,0,1,0,0,11,13,13,58,22,6,0,4,4,0,0,8,0,0,10.64,8.22,2.36,51,64.4,-0.13,한,12409
1991-06-18이인복2014,2014,이인복,1991-06-18,-0.14,3,0,0,0,0,0,0,0,4.2,9,8,28,8,3,0,2,4,0,1,2,1,1,15.43,11.78,2.57,35.3,46.1,-0.14,롯,12409
1992-07-14윤영삼2014,2014,윤영삼,1992-07-14,-0.15,1,0,0,0,0,0,0,0,4,12,12,27,11,0,0,3,6,0,0,4,0,0,27,16.11,4.25,19.5,34.1,-0.15,넥,12409
1983-12-20이한진2014,2014,이한진,1983-12-20,-0.17,4,0,0,0,0,0,0,0,8.1,17,8,52,17,1,0,2,4,0,0,3,0,0,8.64,7.7,2.52,59.1,68.9,-0.17,S,3500
1991-05-08김대유2014,2014,김대유,1991-05-08,-0.19,9,0,0,3,0,1,0,0,11.2,13,13,65,12,1,0,1,19,0,1,14,0,3,10.03,7.71,2.66,50.9,66.8,-0.19,S,12409
1990-02-13홍상삼2014,2014,홍상삼,1990-02-13,-0.2,12,0,0,3,0,3,0,1,21,21,20,109,26,4,2,4,20,0,2,17,1,5,8.57,7.86,2.19,57.7,63.3,-0.2,두,16000
1986-04-20김선규2014,2014,김선규,1986-04-20,-0.22,19,0,0,0,0,3,0,1,17.2,21,14,93,25,6,0,2,9,1,6,7,0,1,7.13,6.91,1.93,69.4,72.9,-0.22,L,6000
1971-10-23류택현2014,2014,류택현,1971-10-23,-0.24,2,0,0,0,0,0,0,0,1,3,3,6,3,0,0,2,0,0,1,0,0,0,27,32.86,3,18.3,14,-0.24,L,6000
1986-04-16황재규2014,2014,황재규,1986-04-16,-0.24,8,0,0,0,0,1,0,0,8.1,16,16,46,17,5,2,1,5,0,1,3,0,1,17.28,6.86,2.64,31.4,77.1,-0.24,한,3500
1985-10-06강승현2014,2014,강승현,1985-10-06,-0.27,3,0,0,0,0,0,0,0,5.2,19,16,37,18,6,0,2,2,0,0,3,0,2,25.41,8.44,3.53,21.5,64.6,-0.27,롯,2500
1988-02-15클레이2014,2014,클레이,1988-02-15,-0.29,10,0,0,10,3,4,0,0,40,40,37,204,62,7,4,8,25,0,3,20,0,0,8.33,7.56,2.18,65.2,69.9,-0.29,한,12409
1977-09-04김선우2014,2014,김선우,1977-09-04,-0.3,6,0,0,2,0,1,0,0,8.1,13,13,44,14,4,0,2,4,0,1,3,0,0,14.04,8.06,2.16,35.3,60.9,-0.3,L,50000
1987-09-02박경태2014,2014,박경태,1987-09-02,-0.46,16,0,0,2,0,2,0,1,25.2,36,35,136,49,8,0,6,13,0,2,17,0,2,12.27,7.32,2.42,42.5,71.9,-0.46,K,6500
1987-05-24김혁민2014,2014,김혁민,1987-05-24,-0.48,17,0,0,4,0,4,1,2,30.2,39,38,161,55,15,0,8,17,1,0,22,0,7,11.15,7.38,2.35,48.6,71.6,-0.48,한,14000
1987-11-19백인식2014,2014,백인식,1987-11-19,-0.52,6,0,0,2,0,1,0,0,9.1,19,19,57,22,3,0,3,7,0,3,3,0,2,18.32,10.61,3.11,27.9,49.7,-0.52,S,6000
1990-07-10강윤구2014,2014,강윤구,1990-07-10,-0.65,24,0,0,6,1,1,0,1,42,43,36,215,60,6,0,17,32,0,1,36,1,6,7.71,9.76,2.19,68.3,55.9,-0.65,넥,10500
1983-02-08고효준2014,2014,고효준,1983-02-08,-0.73,21,0,0,8,2,5,0,1,51,57,52,252,67,13,0,11,38,0,5,40,0,5,9.18,7.62,2.06,55.6,68.8,-0.73,S,11000
1984-03-11노경은2014,2014,노경은,1984-03-11,-0.85,29,0,0,19,3,15,0,0,109.2,117,110,530,147,33,4,14,69,0,1,74,0,8,9.03,6.08,1.97,54.8,82.4,-0.85,두,28000
1988-03-01양현종2015,2015,양현종,1988-03-01,8.14,32,1,1,31,15,6,0,1,184.1,52,50,756,150,27,2,18,78,0,7,157,0,6,2.44,4.57,1.24,202.1,108.5,8.14,K,75000
1987-06-15린드블럼2015,2015,린드블럼,1987-06-15,6.48,32,2,1,32,13,11,0,0,210,86,83,861,196,32,3,28,52,0,12,180,0,12,3.56,4.55,1.18,141.7,108.6,6.48,롯,16817
1983-03-26해커2015,2015,해커,1983-03-26,5.64,31,1,0,31,19,5,0,0,204,81,71,833,174,34,0,14,36,1,25,164,0,6,3.13,3.78,1.03,152.9,129,5.64,N,60000
1979-07-31밴헤켄2015,2015,밴헤켄,1979-07-31,5.12,32,0,0,32,15,8,0,0,196.2,92,79,825,190,36,3,14,67,1,1,193,0,16,3.62,3.6,1.31,137.7,137.6,5.12,넥,65000
1985-01-21우규민2015,2015,우규민,1985-01-21,4.95,25,1,0,25,11,9,0,0,152.2,64,58,621,163,26,5,13,17,0,12,119,0,2,3.42,3.73,1.18,137.3,125.5,4.95,L,40000
1988-10-14켈리2015,2015,켈리,1988-10-14,4.4,30,1,0,29,11,10,0,0,181,87,83,775,188,28,1,16,54,1,5,139,2,9,4.13,4.19,1.34,117,115.8,4.4,S,16817
1986-06-01유희관2015,2015,유희관,1986-06-01,4.4,30,1,1,30,18,5,0,0,189.2,84,83,786,193,33,5,23,44,0,4,126,1,4,3.94,4.62,1.25,119,100.2,4.4,두,40000
1986-09-28스튜어트2015,2015,스튜어트,1986-09-28,4.32,19,0,0,19,8,2,0,0,117.2,37,35,488,116,16,1,7,26,0,6,109,1,4,2.68,3.35,1.21,179,145.5,4.32,N,16817
1984-07-07피가로2015,2015,피가로,1984-07-07,4.24,25,1,0,25,13,7,0,0,165,66,62,688,154,26,3,16,51,0,7,117,0,6,3.38,4.51,1.24,146,108.9,4.24,삼,16817
1985-07-28소사2015,2015,소사,1985-07-28,4.23,32,2,1,30,10,12,0,1,194.1,102,87,809,199,39,7,16,36,0,5,177,1,6,4.03,3.5,1.21,116.5,134,4.23,L,50000
1988-07-22김광현2015,2015,김광현,1988-07-22,3.96,30,1,1,29,14,6,0,1,176.2,86,73,754,173,33,0,19,66,2,3,160,0,10,3.72,4.34,1.35,129.9,111.8,3.96,S,85000
1981-10-08윤성환2015,2015,윤성환,1981-10-08,3.91,30,3,1,30,17,8,0,0,194,86,81,809,199,34,4,27,30,0,10,164,0,1,3.76,4.35,1.18,131.4,112.8,3.91,삼,80000
1986-07-24윤석민2015,2015,윤석민,1986-07-24,3.87,51,0,0,0,2,6,30,0,70,23,23,297,69,11,4,4,24,7,2,68,0,1,2.96,3.23,1.33,166.8,155.3,3.87,K,125000
1988-06-29레일리2015,2015,레일리,1988-06-29,3.87,31,1,0,30,11,9,0,0,179.1,93,78,768,182,27,2,20,57,2,15,134,2,13,3.91,4.74,1.33,128.8,103.9,3.87,롯,16817
1977-05-13옥스프링2015,2015,옥스프링,1977-05-13,3.68,31,3,0,31,12,10,0,0,185,104,92,806,200,33,0,23,66,0,10,142,0,5,4.48,4.93,1.44,112.3,99.2,3.68,k,25000
1994-09-04조상우2015,2015,조상우,1994-09-04,3.36,70,0,0,0,8,5,5,19,93.1,36,32,382,65,15,2,4,41,1,6,89,0,7,3.09,3.74,1.14,161.3,131.8,3.36,넥,17000
1985-06-01정우람2015,2015,정우람,1985-06-01,3.24,69,0,0,0,7,5,16,11,70,25,25,287,52,12,0,3,28,5,1,90,0,3,3.21,2.63,1.14,150.3,181.6,3.24,S,28000
1993-01-28이태양2015,2015,이태양,1993-01-28,3.11,29,0,0,25,10,5,0,0,137.1,59,56,591,141,27,2,19,40,1,19,113,1,0,3.67,5.04,1.32,130.5,96.9,3.11,N,10000
1985-08-22피어밴드2015,2015,피어밴드,1985-08-22,3.1,30,0,0,30,13,11,0,0,177.1,101,92,774,202,34,7,23,61,1,12,137,3,7,4.67,4.97,1.48,106.6,100,3.1,넥,16817
1985-07-31장원준2015,2015,장원준,1985-07-31,2.89,30,1,0,30,12,12,0,0,169.2,86,77,748,182,35,2,13,68,1,14,128,0,4,4.08,4.54,1.47,114.8,104.1,2.89,두,100000
1985-08-14로저스2015,2015,로저스,1985-08-14,2.84,10,4,3,10,6,2,0,0,75.2,26,25,296,62,8,2,2,20,0,4,60,1,1,2.97,3.33,1.08,167.5,148.1,2.84,한,16817
1976-05-27박정진2015,2015,박정진,1976-05-27,2.81,76,0,0,0,6,1,1,15,96,37,33,411,84,12,1,8,39,3,5,92,0,7,3.09,4.06,1.28,161,121.4,2.81,한,30000
1991-09-26조무근2015,2015,조무근,1991-09-26,2.73,43,0,0,1,8,5,4,2,71.2,26,15,298,54,11,2,3,32,1,4,83,0,6,1.88,3.31,1.2,266.8,151,2.73,k,16817
1984-10-09임준혁2015,2015,임준혁,1984-10-09,2.49,27,0,0,21,9,6,0,2,118.2,58,54,514,125,23,1,11,43,1,8,73,0,3,4.1,4.85,1.42,120.4,101.7,2.49,K,13000
1987-11-01장시환2015,2015,장시환,1987-11-01,2.42,47,0,0,0,7,5,12,0,74.2,33,33,308,73,13,2,1,28,2,1,75,0,6,3.98,2.87,1.35,126.3,174.9,2.42,k,8900
1983-10-01안지만2015,2015,안지만,1983-10-01,2.38,66,0,0,0,4,3,0,37,78.1,29,29,323,76,18,2,8,26,2,2,96,0,2,3.33,3.49,1.3,148.2,140.7,2.38,삼,75000
1983-05-30류제국2015,2015,류제국,1983-05-30,2.37,24,0,0,23,4,9,0,0,130,72,69,572,134,20,3,16,55,1,14,88,0,16,4.78,5.43,1.45,98.2,85.8,2.37,L,18000
1990-10-04이재학2015,2015,이재학,1990-10-04,2.36,29,0,0,23,10,8,0,1,125,58,57,545,115,15,1,17,58,1,9,116,0,5,4.1,5.11,1.38,116.7,95.4,2.36,N,20000
1985-06-03루카스2015,2015,루카스,1985-06-03,2.34,33,0,0,30,10,11,0,1,171.2,103,94,785,175,21,1,11,108,4,14,151,1,11,4.93,4.75,1.65,95.2,100.1,2.34,L,16817
1983-09-23윤길현2015,2015,윤길현,1983-09-23,2.31,70,0,0,0,0,4,13,17,62.2,25,22,284,58,12,0,7,36,4,2,62,0,3,3.16,4.72,1.5,152.9,102.8,2.31,S,14500
1983-10-11이현승2015,2015,이현승,1983-10-11,2.21,41,0,0,0,3,1,18,2,46.2,16,15,191,45,9,0,3,10,2,2,41,0,2,2.89,3.34,1.18,162.1,141.4,2.21,두,40000
1988-03-14스틴슨2015,2015,스틴슨,1988-03-14,2.19,32,0,0,30,11,10,0,0,167,100,92,756,190,30,6,15,64,0,14,93,0,4,4.96,5.07,1.52,99.5,97.3,2.19,K,16817
1976-06-04임창용2015,2015,임창용,1976-06-04,2.08,55,0,0,0,5,2,33,0,54,17,17,219,45,8,1,2,13,2,3,71,0,1,2.83,2.25,1.07,174.3,218.1,2.08,삼,50000
1984-07-28윤규진2015,2015,윤규진,1984-07-28,2.07,40,0,0,0,3,2,10,3,50.2,15,15,205,39,6,0,3,21,3,0,48,0,2,2.66,3.56,1.18,187,138.2,2.07,한,17000
1993-06-25한현희2015,2015,한현희,1993-06-25,2,45,0,0,17,11,4,0,10,123.1,70,66,542,126,18,2,14,41,0,13,122,1,3,4.82,4.43,1.35,103.3,112.2,2,넥,30000
1983-10-17탈보트2015,2015,탈보트,1983-10-17,1.98,30,1,0,30,10,11,0,0,156.1,93,82,695,153,26,1,11,85,4,13,120,4,11,4.72,4.8,1.52,105.5,102.6,1.98,한,16817
1989-07-15홍성민2015,2015,홍성민,1989-07-15,1.91,67,0,0,0,4,4,1,8,82,38,36,352,85,19,2,8,24,4,10,65,0,4,3.95,4.4,1.33,127.6,111.9,1.91,롯,12000
1986-05-29양훈2015,2015,양훈,1986-05-29,1.86,16,0,0,3,2,1,0,0,38.1,9,6,153,33,6,0,1,14,0,0,15,0,0,1.41,4.27,1.23,353.3,115.3,1.86,넥,15000
1974-05-13최영필2015,2015,최영필,1974-05-13,1.84,59,0,0,0,5,2,0,10,63,23,20,247,57,8,0,8,8,0,2,51,0,1,2.86,4.12,1.03,172.6,120.1,1.84,K,13000
1989-04-26최금강2015,2015,최금강,1989-04-26,1.81,78,0,0,0,6,5,1,14,89.2,40,37,384,77,12,1,11,37,2,11,61,0,12,3.71,5.39,1.27,129,90.6,1.81,N,9200
1988-03-11윤지웅2015,2015,윤지웅,1988-03-11,1.78,78,0,0,0,3,1,0,12,62,26,26,245,47,6,1,3,17,0,1,54,0,4,3.77,3.37,1.03,124.3,141.5,1.78,L,12500
1992-07-14이현호2015,2015,이현호,1992-07-14,1.77,49,0,0,7,6,1,0,2,86,43,40,377,83,6,2,8,35,0,4,87,0,17,4.19,4.16,1.37,112,112.5,1.77,두,6800
1980-06-29송승준2015,2015,송승준,1980-06-29,1.76,25,0,0,23,8,7,0,0,125,71,66,551,131,19,1,17,46,1,4,112,0,8,4.75,4.77,1.42,106.1,103.5,1.76,롯,40000
1987-08-07김세현2015,2015,김세현,1987-08-07,1.74,57,1,1,4,4,5,0,6,90.1,47,44,389,90,12,3,14,28,0,7,85,0,6,4.38,4.91,1.31,113.5,101.5,1.74,넥,9500
1985-08-25임창민2015,2015,임창민,1985-08-25,1.64,61,0,0,0,1,5,31,0,64,28,27,266,57,5,2,7,21,2,1,72,0,3,3.8,3.73,1.22,126.2,130.7,1.64,N,17400
1987-05-31차우찬2015,2015,차우찬,1987-05-31,1.62,31,0,0,29,13,7,0,1,173,98,92,743,160,36,1,28,74,1,5,194,1,9,4.79,4.83,1.35,103.2,101.8,1.62,삼,40000
1982-08-06저마노2015,2015,저마노,1982-08-06,1.58,15,0,0,14,3,6,0,1,76.2,46,42,347,111,17,2,7,15,0,3,40,0,1,4.93,4.46,1.64,101.9,109.4,1.58,k,16817
