,YYYY,team,name,birth,WAR,G,CG,SHO,GS,W,L,SV,HLD,INN,R,ER,BF,H,2B,3B,HR,BB,IBB,HBP,SO,BK,WP,ERA,FIP,WHIP,ERA+,FIP+,WPA,salary,salary_log
456,2021,TIGERS,이상동,1995-11-24,-0.17,6,0,0,0,0,1,0,1,6.1,6,6,29,7,0,0,0,3,0,0,5,0.0,1.0,8.53,3.18,1.58,52.7,140.4,-0.28,3200.0,8.070906088787819
457,2021,GIANTS,박재민,2001-08-27,-0.17,5,0,0,0,0,0,0,0,2.2,5,5,13,3,1,0,1,2,0,0,2,0.0,0.0,16.88,8.96,1.88,26.9,49.9,-0.03,3000.0,8.006367567650246
458,2021,GIANTS,김유영,1994-05-02,-0.17,26,0,0,0,1,0,0,0,18.2,16,15,92,21,4,0,1,14,0,2,17,0.0,2.0,7.23,4.78,1.88,62.8,93.4,-0.11,6200.0,8.732304571033183
459,2021,DYNOS,김태현,1998-03-21,-0.18,6,0,0,0,0,0,0,0,5.1,8,7,32,5,0,0,0,7,0,4,3,0.0,3.0,11.81,8.4,2.25,38.4,53.2,-0.04,2700.0,7.90100705199242
460,2021,TIGERS,이정현,1997-12-05,-0.19,2,0,0,1,0,1,0,0,8.2,9,9,38,12,3,0,3,5,0,0,1,0.0,0.0,9.35,9.33,1.96,48.1,47.3,-0.33,3300.0,8.101677747454572
461,2021,DYNOS,김진호,1998-06-07,-0.19,1,0,0,1,0,1,0,0,1.0,3,3,7,2,0,0,0,3,0,0,1,0.0,1.0,27.0,10.33,5.0,16.8,43.8,-0.23,2700.0,7.90100705199242
462,2021,WYVERNS,양선률,1997-04-15,-0.19,1,0,0,1,0,1,0,0,1.0,3,3,10,3,0,0,0,3,0,1,1,0.0,1.0,27.0,13.33,6.0,16.6,33.8,-0.28,3000.0,8.006367567650246
463,2021,GIANTS,한승혁,1996-05-20,-0.19,7,0,0,0,0,0,0,0,4.0,6,6,25,6,1,0,1,5,0,1,5,0.0,2.0,13.5,8.58,2.75,33.7,52.1,-0.21,3400.0,8.131530710604252
464,2021,EAGLES,김기탁,1998-09-30,-0.21,19,0,0,0,0,0,0,4,12.1,10,8,58,14,4,1,0,7,0,1,12,0.0,0.0,5.84,3.33,1.7,75.0,133.8,-0.31,2700.0,7.90100705199242
465,2021,DYNOS,소이현,1999-02-09,-0.21,10,0,0,0,0,0,0,0,10.2,12,8,59,13,3,0,1,12,0,0,10,0.0,1.0,6.75,6.05,2.34,67.3,74.8,-0.22,3100.0,8.039157390473237
466,2021,BEARS,이교훈,2000-05-29,-0.21,11,0,0,0,0,0,0,0,8.1,10,10,43,13,3,0,2,3,0,1,8,0.0,0.0,10.8,5.97,1.92,39.9,70.2,-0.06,2700.0,7.90100705199242
467,2021,GIANTS,박진형,1994-06-10,-0.22,22,0,0,0,2,1,0,0,16.0,14,14,81,25,6,2,1,10,1,0,23,0.0,0.0,7.88,2.96,2.19,57.7,150.5,-0.43,9000.0,9.104979856318357
468,2021,GIANTS,나균안,1998-03-16,-0.22,23,0,0,7,1,2,1,1,46.1,36,33,223,62,13,0,4,24,0,0,27,1.0,1.0,6.41,4.84,1.86,70.9,92.1,-0.74,4300.0,8.366370301681654
469,2021,TIGERS,한차현,1998-11-30,-0.22,3,0,0,0,0,0,0,0,3.2,8,8,23,10,0,0,3,2,0,0,3,0.0,0.0,19.64,13.97,3.27,22.9,31.6,0.0,3000.0,8.006367567650246
470,2021,WYVERNS,조병현,2002-05-08,-0.23,3,0,0,3,0,0,0,0,6.2,7,6,33,7,3,0,1,5,0,1,8,0.0,1.0,8.1,5.58,1.8,55.4,81.8,-0.45,3000.0,8.006367567650246
471,2021,TIGERS,박준표,1992-06-26,-0.23,32,0,0,0,2,4,0,4,32.0,24,21,158,42,9,1,3,17,0,9,18,0.0,0.0,5.91,5.86,1.84,75.3,75.9,-1.48,11000.0,9.305650551780507
472,2021,BEARS,박종기,1995-01-21,-0.23,22,0,0,5,0,4,0,0,59.2,42,38,274,69,10,1,3,29,0,3,33,0.0,3.0,5.73,4.49,1.64,75.3,97.3,-1.66,2900.0,7.9724660159745655
473,2021,BEARS,김민규,1999-05-07,-0.23,31,0,0,6,2,3,0,1,56.1,40,38,262,64,10,0,9,28,0,4,39,0.0,3.0,6.07,5.73,1.63,71.0,74.4,-0.67,5500.0,8.612503371220562
474,2021,BEARS,장원준,1985-07-31,-0.25,32,0,0,0,0,1,1,4,18.2,15,14,95,20,3,0,1,18,0,2,8,0.0,1.0,6.75,6.39,2.04,63.9,68.5,-0.3,30000.0,10.308952660644293
475,2021,LIONS,허윤동,2001-06-19,-0.25,1,0,0,1,0,1,0,0,3.2,6,5,22,8,2,0,1,1,0,1,3,0.0,0.0,12.27,6.88,2.46,36.8,66.8,-0.38,2700.0,7.90100705199242
476,2021,WYVERNS,정수민,1990-04-01,-0.27,10,0,0,7,1,2,0,0,30.1,24,23,151,34,5,1,6,27,1,1,22,0.0,1.0,6.82,7.12,2.01,65.8,63.8,-0.59,3600.0,8.1886891244442
477,2021,LIONS,구준범,1995-03-18,-0.27,1,0,0,1,0,0,0,0,2.0,5,5,12,2,0,0,2,3,0,1,1,0.0,0.0,22.5,21.33,2.5,20.1,21.7,-0.37,2800.0,7.937374696163295
478,2021,BEARS,이영하,1997-11-01,-0.28,35,0,0,11,5,6,1,2,78.2,58,55,364,81,18,0,9,57,0,1,53,0.0,7.0,6.29,5.68,1.75,68.5,75.8,-1.63,27000.0,10.203592144986466
479,2021,TWINS,이우찬,1992-08-04,-0.28,15,0,0,5,0,1,0,0,34.0,25,21,161,36,3,1,3,25,0,1,27,0.0,0.0,5.56,5.19,1.79,77.6,83.5,-0.54,7500.0,8.922658299524402
480,2021,TWINS,김대현,1997-03-08,-0.28,4,0,0,0,0,0,0,0,3.2,8,5,23,7,4,0,2,3,0,1,4,0.0,1.0,12.27,11.51,2.73,35.1,36.1,-0.06,3000.0,8.006367567650246
481,2021,TIGERS,고영창,1989-02-24,-0.29,24,0,0,0,0,2,0,6,23.1,19,15,108,30,6,0,0,10,0,2,6,0.0,0.0,5.79,4.36,1.71,76.9,102.5,-0.44,5800.0,8.66561319653451
482,2021,TIGERS,서덕원,1993-07-12,-0.29,24,0,0,0,1,0,0,1,32.2,28,27,148,36,8,1,7,14,0,0,24,0.0,5.0,7.44,5.94,1.53,59.8,74.4,-0.82,2800.0,7.937374696163295
483,2021,EAGLES,정우람,1985-06-01,-0.3,50,0,0,0,1,4,15,1,44.2,29,28,199,47,5,0,5,20,2,5,32,0.0,0.0,5.64,4.9,1.5,77.6,91.0,-1.27,80000.0,11.289781913656018
484,2021,LIONS,김윤수,1999-12-08,-0.33,20,0,0,1,0,0,0,1,19.0,18,14,101,25,5,0,2,17,0,1,25,0.0,4.0,6.63,4.91,2.21,68.1,91.6,-0.65,3700.0,8.216088098632316
485,2021,DYNOS,강윤구,1990-07-10,-0.33,22,0,0,1,0,1,0,3,16.0,15,15,79,21,4,0,3,14,1,1,15,0.0,0.0,8.44,6.52,2.19,53.9,68.6,-0.91,15500.0,9.648595302907339
486,2021,HEROS,김정인,1996-06-03,-0.33,11,0,0,6,1,2,0,0,31.2,26,25,151,34,6,1,6,18,0,2,21,0.0,2.0,7.11,6.36,1.64,62.4,67.4,-0.79,3200.0,8.070906088787819
487,2021,TIGERS,남재현,1996-09-13,-0.34,5,0,0,1,0,1,0,1,8.0,13,13,44,10,2,0,2,10,0,0,5,0.0,1.0,14.63,9.08,2.5,30.4,48.8,0.04,3100.0,8.039157390473237
488,2021,DYNOS,강동연,1992-12-18,-0.37,12,0,0,3,3,2,0,1,23.0,21,20,109,25,4,1,4,14,0,0,14,0.0,3.0,7.83,6.2,1.7,58.0,73.1,-1.28,3400.0,8.131530710604252
489,2021,BEARS,조제영,2001-02-12,-0.38,6,0,0,1,0,1,0,0,10.2,13,13,60,18,3,0,1,10,1,1,5,0.0,1.0,10.97,6.43,2.63,39.3,67.5,-0.43,3100.0,8.039157390473237
490,2021,LIONS,김대우,1988-11-21,-0.39,31,0,0,4,0,2,0,1,51.0,39,36,234,68,18,0,7,15,1,2,27,0.0,1.0,6.35,5.0,1.63,71.0,91.0,-1.41,11500.0,9.350102314351341
491,2021,TIGERS,최용준,2001-12-19,-0.4,3,0,0,2,0,1,0,0,6.1,10,10,39,11,4,1,3,7,0,1,6,0.0,0.0,14.21,11.39,2.84,31.3,38.7,-0.41,2700.0,7.90100705199242
492,2021,EAGLES,이충호,1994-09-20,-0.43,17,0,0,0,1,0,0,0,16.1,17,14,85,20,2,2,1,13,0,3,11,0.0,0.0,7.71,5.72,2.02,56.8,78.0,-0.38,2900.0,7.9724660159745655
493,2021,TIGERS,이강준,2001-12-14,-0.43,15,0,0,0,1,0,0,0,8.1,11,10,48,11,1,0,1,12,0,3,4,0.0,2.0,10.8,9.33,2.76,41.9,47.7,-0.3,2700.0,7.90100705199242
494,2021,LIONS,장필준,1988-04-08,-0.43,41,0,0,0,0,0,0,2,34.2,30,28,174,46,8,1,4,27,1,1,24,0.0,4.0,7.27,5.78,2.11,62.1,78.1,-0.68,21500.0,9.975808214115753
495,2021,LIONS,이승현,1991-11-20,-0.45,21,0,0,0,1,1,0,1,17.0,18,18,86,30,5,1,6,8,0,0,7,0.0,1.0,9.53,8.51,2.24,47.4,54.1,-0.49,10000.0,9.210340371976184
496,2021,EAGLES,김이환,2000-09-15,-0.46,14,0,0,5,0,1,0,0,26.0,22,22,132,32,5,0,2,22,0,4,13,0.0,1.0,7.62,6.33,2.08,57.5,70.5,-0.5,3700.0,8.216088098632316
497,2021,DYNOS,박정수,1996-01-29,-0.5,12,0,0,5,3,3,0,0,30.1,27,25,143,38,9,0,5,14,0,3,26,0.0,2.0,7.42,5.44,1.71,59.8,80.9,-1.02,3300.0,8.101677747454572
498,2021,HEROS,김선기,1991-09-01,-0.51,21,0,0,7,3,2,0,0,48.1,38,35,224,53,12,0,5,22,0,7,25,1.0,4.0,6.52,5.44,1.55,68.0,79.8,-1.4,2700.0,7.90100705199242
499,2021,WYVERNS,이건욱,1995-02-13,-0.63,5,0,0,4,0,1,0,0,12.2,16,16,72,16,4,0,4,19,0,1,5,0.0,0.0,11.37,11.39,2.76,39.5,39.9,-0.9,3000.0,8.006367567650246
500,2021,TWINS,손주영,1998-12-02,-0.63,7,0,0,6,1,3,0,0,26.2,25,25,127,31,7,2,4,20,0,1,21,0.0,1.0,8.44,6.07,1.91,51.1,70.6,-0.88,3300.0,8.101677747454572
501,2021,GIANTS,서준원,2000-11-05,-0.65,26,0,0,8,1,3,0,3,54.0,46,44,257,72,13,2,5,29,3,2,37,0.0,1.0,7.33,4.72,1.87,62.0,94.4,-1.07,4600.0,8.433811582477187
502,2021,HEROS,오주원,1985-03-31,-0.68,21,0,0,0,1,1,1,0,18.1,20,20,89,33,8,0,3,4,1,0,9,0.0,1.0,9.82,4.97,2.02,45.2,86.0,-0.89,15000.0,9.615805480084347
503,2021,HEROS,이승호,1999-02-08,-0.68,38,0,0,3,1,3,0,5,47.1,39,29,224,55,7,1,4,31,2,1,37,0.0,8.0,5.51,4.77,1.82,80.4,90.8,-1.15,2700.0,7.90100705199242
504,2021,EAGLES,임준섭,1989-07-16,-0.68,13,0,0,0,0,0,0,0,10.2,18,13,64,19,5,0,1,8,0,4,11,1.0,1.0,10.97,5.86,2.53,39.9,76.0,-0.23,8800.0,9.082507000466299
505,2021,WYVERNS,김정빈,1994-06-08,-0.72,6,0,0,6,0,1,0,0,17.1,20,19,92,20,1,0,5,20,0,4,21,0.0,1.0,9.87,8.81,2.31,45.5,51.9,-1.33,2700.0,7.90100705199242
506,2021,TIGERS,김유신,1999-06-14,-0.76,15,0,0,11,2,6,0,0,54.1,47,46,249,63,12,1,11,35,0,2,29,0.0,0.0,7.62,6.94,1.8,58.4,63.7,-1.61,3000.0,8.006367567650246
507,2021,GIANTS,노경은,1984-03-11,-0.8,14,0,0,11,3,5,0,0,56.1,50,46,269,79,16,1,11,24,0,4,35,0.0,3.0,7.35,6.12,1.83,61.8,73.1,-1.9,20000.0,9.903487552536127
508,2021,TIGERS,김현수,2000-07-10,-0.87,17,0,0,8,1,4,0,0,45.2,43,40,229,57,16,0,8,36,0,3,27,0.0,1.0,7.88,6.99,2.04,56.4,63.4,-1.36,3000.0,8.006367567650246
509,2021,TIGERS,이보근,1986-04-30,-0.88,15,0,0,0,0,1,0,1,10.0,18,17,61,25,4,0,3,6,0,0,7,0.0,2.0,15.3,7.63,3.1,29.4,57.9,-0.84,20000.0,9.903487552536127
510,2021,LIONS,이승민,2000-08-26,-0.88,11,0,0,11,1,4,0,0,35.2,34,34,173,50,6,1,6,18,0,3,22,0.0,0.0,8.58,6.05,1.91,52.6,75.1,-1.17,2700.0,7.90100705199242
511,2021,GIANTS,송재영,2002-06-20,-0.93,19,0,0,0,0,2,0,1,14.2,23,22,79,24,6,0,3,12,0,1,13,0.0,1.0,13.5,6.88,2.46,33.7,65.0,-0.48,3000.0,8.006367567650246
512,2021,WYVERNS,오원석,2001-04-23,-1.0,33,0,0,21,7,6,0,2,110.0,84,72,530,125,20,3,11,73,1,10,95,1.0,2.0,5.89,5.14,1.8,76.2,88.2,-2.81,2700.0,7.90100705199242
513,2021,DYNOS,김진성,1985-03-07,-1.07,42,0,0,0,2,4,1,9,37.2,34,30,174,43,10,0,7,18,3,1,37,0.0,2.0,7.17,5.06,1.62,63.3,89.9,-1.25,16000.0,9.680344001221918
514,2021,EAGLES,신정락,1987-05-13,-1.08,20,0,0,0,0,2,0,2,20.0,24,19,102,25,6,1,3,15,2,3,14,0.0,0.0,8.55,6.28,2.0,51.2,71.0,-0.78,12000.0,9.392661928770137
515,2021,TIGERS,이민우,1993-02-09,-1.13,16,1,0,12,1,6,0,0,57.0,53,51,275,78,12,3,8,31,0,5,28,1.0,2.0,8.05,6.07,1.91,55.2,73.0,-1.84,4300.0,8.366370301681654
516,2021,EAGLES,장시환,1987-11-01,-1.38,19,1,0,16,0,11,0,1,69.0,62,54,342,87,12,1,4,48,2,6,47,0.0,7.0,7.04,4.99,1.96,62.2,89.5,-2.32,11000.0,9.305650551780507
517,2021,BEARS,유희관,1986-06-01,-1.48,15,0,0,15,4,7,0,0,63.0,57,54,314,107,14,3,10,24,0,3,23,0.0,0.0,7.71,5.95,2.08,55.9,71.8,-1.98,30000.0,10.308952660644293
518,2020,BEARS,알칸타라,1992-12-04,8.31,31,1,0,31,20,2,0,0,198.2,58,56,795,174,38,3,12,30,0,9,182,1.0,3.0,2.54,3.1,1.03,182.6,149.7,4.35,45000.0,10.714417768752456
519,2020,DYNOS,루친스키,1988-12-30,5.59,30,0,0,30,19,5,0,0,183.0,67,62,770,173,12,3,14,57,0,11,167,0.0,11.0,3.05,3.84,1.26,160.2,125.8,3.04,100000.0,11.512925464970229
520,2020,DYNOS,구창모,1997-02-17,4.62,15,0,0,14,9,0,0,1,93.1,20,18,348,58,12,0,7,18,0,0,102,0.0,2.0,1.74,2.92,0.81,281.5,165.6,2.8,18000.0,9.798127036878302
521,2020,TWINS,켈리,1989-10-04,4.26,28,1,1,28,15,7,0,0,173.1,67,64,705,160,29,1,16,40,0,11,134,0.0,4.0,3.32,4.09,1.15,139.3,112.7,1.64,90000.0,11.407564949312402
522,2020,WYVERNS,문승원,1989-11-28,3.82,25,1,0,25,6,8,0,0,145.2,64,59,610,136,29,0,13,45,0,6,117,0.0,2.0,3.65,4.16,1.24,132.3,117.1,0.65,25700.0,10.154246270883311
523,2020,LIONS,최채흥,1995-01-22,3.35,26,1,1,26,11,6,0,0,146.0,67,58,617,131,27,1,12,51,0,7,123,3.0,3.0,3.58,4.13,1.25,137.2,117.7,1.32,7500.0,8.922658299524402
524,2020,BEARS,최원준,1994-12-21,3.08,42,0,0,18,10,2,0,0,123.0,52,52,532,134,23,3,15,35,0,7,94,1.0,2.0,3.8,4.64,1.37,121.8,99.0,0.8,5900.0,8.68270762989381
525,2020,HEROS,조상우,1994-09-04,2.98,53,0,0,0,5,3,33,0,54.1,15,13,232,50,5,0,3,18,2,2,64,0.0,1.0,2.15,2.91,1.25,219.1,159.0,1.61,12000.0,9.392661928770137
526,2020,LIONS,라이블리,1992-03-05,2.68,21,0,0,21,6,7,0,0,112.0,54,53,478,98,16,1,11,39,0,12,95,0.0,2.0,4.26,4.5,1.22,115.2,108.2,-0.19,50000.0,10.819778284410283
527,2020,TWINS,정우영,1999-08-19,2.67,65,0,0,0,4,4,5,20,75.0,26,26,305,48,5,0,3,29,3,11,59,0.0,1.0,3.12,3.98,1.03,148.3,117.5,2.14,8000.0,8.987196820661973
528,2020,TIGERS,박준표,1992-06-26,2.66,50,0,0,0,7,1,6,11,51.2,16,9,205,41,3,0,3,8,2,0,44,0.0,2.0,1.57,2.96,0.95,306.2,162.2,1.35,11000.0,9.305650551780507
529,2020,TIGERS,배제성,1996-09-29,2.65,26,0,0,26,10,7,0,0,141.1,67,62,619,130,30,1,12,76,0,4,83,1.0,11.0,3.95,5.18,1.46,121.7,91.8,1.09,11000.0,9.305650551780507
530,2020,TIGERS,쿠에바스,1990-10-14,2.64,27,0,0,27,10,8,0,0,158.0,80,72,668,152,26,1,16,46,0,9,110,0.0,4.0,4.1,4.52,1.25,117.1,105.1,-0.29,60000.0,11.002099841204238
531,2020,TIGERS,주권,1995-05-31,2.63,77,0,0,0,6,2,0,31,70.0,25,21,294,54,11,0,6,32,1,1,37,0.0,0.0,2.7,4.98,1.23,177.9,95.5,1.16,15000.0,9.615805480084347
532,2020,LIONS,오승환,1982-07-15,2.62,45,0,0,0,3,2,18,2,47.2,14,14,201,44,10,1,2,15,0,2,39,0.0,1.0,2.64,3.53,1.24,185.6,136.4,1.82,120000.0,11.695247021764184
533,2020,TIGERS,양현종,1988-03-01,2.52,31,0,0,31,11,10,0,0,172.1,99,90,746,180,40,4,13,64,0,5,149,0.0,7.0,4.7,4.01,1.42,102.1,120.1,-0.98,230000.0,12.345834587905333
534,2020,HEROS,브리검,1988-02-10,2.4,21,0,0,21,9,5,0,0,107.0,45,43,456,98,7,2,6,42,1,5,105,0.0,8.0,3.62,3.61,1.31,130.5,129.1,1.08,65000.0,11.082142548877775
535,2020,EAGLES,김민우,1995-07-25,2.31,26,0,0,25,5,10,0,0,132.2,72,64,593,121,16,1,15,72,3,7,124,2.0,10.0,4.34,4.88,1.46,108.9,98.2,-0.68,4200.0,8.34283980427146
536,2020,DYNOS,송명기,2000-08-09,2.31,36,0,0,12,9,3,0,0,87.2,37,36,372,78,13,0,12,39,1,2,72,0.0,7.0,3.7,5.06,1.34,132.2,95.9,0.1,2700.0,7.90100705199242
537,2020,WYVERNS,박민호,1992-02-25,2.29,57,0,0,0,2,1,4,11,52.0,16,14,215,43,9,0,4,19,0,2,36,0.0,0.0,2.42,4.38,1.19,199.1,110.8,-0.61,10000.0,9.210340371976184
538,2020,TIGERS,김재윤,1990-09-16,2.22,56,0,0,0,5,3,21,1,60.2,23,22,256,62,4,2,7,15,3,0,58,0.0,0.0,3.26,3.74,1.27,147.2,127.7,0.16,12000.0,9.392661928770137
539,2020,EAGLES,윤대경,1994-04-09,2.2,55,0,0,0,5,0,0,7,51.0,16,9,225,48,7,0,3,25,3,3,42,0.0,1.0,1.59,4.14,1.43,297.7,115.5,0.61,2800.0,7.937374696163295
540,2020,GIANTS,박세웅,1995-11-30,2.02,28,0,0,28,8,10,0,0,147.1,85,77,658,177,27,2,20,47,0,8,108,0.0,13.0,4.7,4.97,1.52,103.6,96.5,-1.77,11000.0,9.305650551780507
541,2020,BEARS,이영하,1997-11-01,2.02,42,0,0,19,5,11,6,0,132.0,78,68,605,148,26,1,9,66,3,5,85,1.0,4.0,4.64,4.7,1.62,99.9,99.1,-1.97,27000.0,10.203592144986466
542,2020,GIANTS,구승민,1990-06-12,1.94,57,0,0,0,5,2,0,20,60.1,25,24,238,40,9,0,8,26,2,0,58,0.0,1.0,3.58,4.55,1.09,136.1,105.5,0.94,8000.0,8.987196820661973
543,2020,WYVERNS,박종훈,1991-08-13,1.9,29,0,0,28,13,11,0,0,157.1,90,84,691,146,21,3,14,78,1,22,134,0.0,5.0,4.81,4.9,1.42,100.4,99.5,-1.54,29000.0,10.275051108968611
544,2020,TIGERS,조현우,1994-03-30,1.79,54,0,0,0,5,1,1,9,46.2,16,16,196,38,8,1,1,22,1,1,33,0.0,3.0,3.09,3.83,1.29,155.7,124.7,1.06,3000.0,8.006367567650246
545,2020,HEROS,양현,1992-08-23,1.77,58,0,0,1,8,3,2,11,60.0,23,22,245,58,9,1,4,17,0,3,33,0.0,1.0,3.3,4.32,1.25,143.0,108.3,-0.17,3000.0,8.006367567650246
546,2020,GIANTS,노경은,1984-03-11,1.7,25,1,0,24,5,10,0,0,133.0,76,72,574,139,31,1,19,40,2,3,77,0.0,3.0,4.87,5.18,1.35,100.0,92.7,-0.54,20000.0,9.903487552536127
547,2020,TIGERS,전상현,1996-04-18,1.61,47,0,0,0,2,2,15,13,47.2,21,13,198,35,6,1,4,22,0,0,64,0.0,2.0,2.45,3.35,1.2,195.5,145.0,1.87,7600.0,8.935903526274423
548,2020,GIANTS,김원중,1993-06-14,1.61,58,0,0,0,5,4,25,0,59.1,29,26,249,52,14,1,8,23,5,0,57,0.0,1.0,3.94,4.3,1.26,123.5,111.8,-0.63,10000.0,9.210340371976184
549,2020,LIONS,이승현,1991-11-20,1.61,65,0,0,0,1,2,0,14,54.1,22,21,226,45,7,1,11,25,1,0,52,0.0,2.0,3.48,5.6,1.29,141.0,88.2,0.25,10000.0,9.210340371976184
550,2020,TWINS,임찬규,1992-11-20,1.51,27,0,0,26,10,9,0,0,147.2,76,67,641,143,29,2,14,65,0,5,138,0.0,4.0,4.08,4.34,1.41,113.3,106.3,-0.22,13500.0,9.51044496442652
551,2020,LIONS,원태인,2000-04-06,1.51,27,0,0,26,6,10,0,0,140.0,84,76,626,162,32,1,19,56,2,5,78,0.0,6.0,4.89,5.47,1.56,100.4,89.4,-1.23,8000.0,8.987196820661973
552,2020,TWINS,정찬헌,1990-01-26,1.5,19,1,1,19,7,4,0,0,110.1,51,43,470,116,22,1,10,31,0,4,85,0.0,5.0,3.51,4.15,1.33,131.9,111.4,0.66,13000.0,9.472704636443673
553,2020,TIGERS,이보근,1986-04-30,1.48,49,0,0,0,3,1,6,9,46.2,17,13,192,42,5,0,2,12,1,2,27,0.0,3.0,2.51,3.79,1.16,191.6,125.8,0.04,20000.0,9.903487552536127
554,2020,TIGERS,정해영,2001-08-23,1.47,47,0,0,0,5,3,1,11,37.2,15,14,169,40,5,1,2,24,2,2,32,0.0,7.0,3.35,4.46,1.7,143.5,107.5,-0.66,2700.0,7.90100705199242
555,2020,BEARS,박치국,1998-03-10,1.46,63,0,0,0,4,4,0,6,71.2,34,23,317,65,12,2,5,34,4,5,66,0.0,1.0,2.89,4.09,1.38,160.4,113.5,-0.27,8000.0,8.987196820661973
556,2020,DYNOS,김진성,1985-03-07,1.46,48,0,0,0,3,0,0,6,47.1,16,14,190,41,8,2,4,10,1,0,56,0.0,2.0,2.66,2.86,1.08,183.5,169.7,1.13,16000.0,9.680344001221918
557,2020,EAGLES,장시환,1987-11-01,1.4,26,0,0,26,4,14,0,0,132.2,81,74,603,139,27,1,15,74,0,8,115,0.0,10.0,5.02,5.15,1.61,94.2,93.1,-1.62,11000.0,9.305650551780507
558,2020,DYNOS,홍성민,1989-07-15,1.39,30,0,0,0,1,0,0,8,26.0,4,3,104,20,4,0,2,6,1,2,14,0.0,2.0,1.04,4.29,1.0,470.5,112.6,1.38,10000.0,9.210340371976184
559,2020,HEROS,안우진,1999-08-30,1.38,42,0,0,0,2,3,2,13,36.0,12,12,143,20,2,0,3,17,1,0,41,0.0,2.0,3.0,3.69,1.03,157.3,124.9,-0.8,2700.0,7.90100705199242
560,2020,TIGERS,임기영,1993-04-16,1.34,25,0,0,25,9,10,0,0,127.2,80,73,559,152,26,3,12,33,0,9,106,1.0,3.0,5.15,4.1,1.45,93.3,117.1,-1.25,7000.0,8.85366542803745
561,2020,BEARS,함덕주,1995-01-13,1.34,36,0,0,6,5,1,10,2,55.1,25,24,240,55,7,0,2,21,2,0,55,0.0,7.0,3.9,3.07,1.37,118.7,152.5,-0.39,21000.0,9.95227771670556
562,2020,EAGLES,김진영,1992-04-16,1.33,58,0,0,0,3,3,0,8,54.0,26,20,231,48,4,0,6,22,0,3,56,0.0,5.0,3.33,4.32,1.3,141.8,110.9,-0.11,3200.0,8.070906088787819
563,2020,TWINS,최동환,1989-09-19,1.28,54,0,0,0,4,1,0,4,57.0,23,22,228,54,10,1,6,12,0,2,42,0.0,3.0,3.47,4.19,1.16,133.2,109.8,-0.04,7000.0,8.85366542803745
564,2020,EAGLES,정우람,1985-06-01,1.23,50,0,0,0,3,5,16,0,54.1,29,29,230,58,11,1,4,12,1,5,53,0.0,2.0,4.8,3.45,1.29,98.4,138.6,1.02,80000.0,11.289781913656018
565,2020,TIGERS,유원상,1986-06-17,1.16,62,0,0,0,2,1,2,9,64.0,32,27,271,52,12,0,8,28,1,1,37,0.0,5.0,3.8,5.34,1.25,126.5,89.0,0.01,4000.0,8.294049640102028
566,2020,GIANTS,김대우,1984-07-26,1.15,46,0,0,1,0,1,0,0,49.1,22,17,216,48,11,0,1,26,1,2,43,1.0,5.0,3.1,3.72,1.5,157.1,128.4,-0.94,2900.0,7.9724660159745655
567,2020,HEROS,이승호,1999-02-08,1.14,24,0,0,23,6,6,0,0,118.2,71,67,517,132,20,1,15,40,0,5,73,1.0,3.0,5.08,5.11,1.45,92.9,90.8,0.23,2700.0,7.90100705199242
568,2020,TWINS,윌슨,1989-09-25,1.1,25,0,0,25,10,8,0,0,144.2,81,71,628,161,23,2,13,39,0,8,109,1.0,3.0,4.42,4.19,1.38,104.8,110.2,-0.67,90000.0,11.407564949312402
569,2020,DYNOS,원종현,1987-07-31,1.09,58,0,0,0,3,5,30,0,57.0,30,27,245,56,5,1,4,20,1,2,41,0.0,4.0,4.26,4.13,1.33,114.6,116.7,0.6,26000.0,10.165851817003619
570,2020,WYVERNS,서진용,1992-10-02,1.09,63,0,0,0,2,7,8,12,61.0,33,28,264,52,4,1,11,34,1,1,56,0.0,7.0,4.13,5.74,1.41,116.8,85.4,-1.57,20000.0,9.903487552536127
571,2020,HEROS,한현희,1993-06-25,1.09,25,0,0,25,7,9,0,0,135.2,77,75,587,141,20,1,10,37,2,14,109,2.0,3.0,4.98,3.99,1.31,94.8,116.8,0.38,23000.0,10.043249494911286
572,2020,LIONS,임현준,1988-12-21,1.05,51,0,0,0,1,1,0,5,25.1,7,5,109,24,3,0,2,7,1,6,18,0.0,1.0,1.78,4.58,1.22,276.1,106.2,0.42,11000.0,9.305650551780507
573,2020,GIANTS,오현택,1985-07-17,1.04,48,0,0,0,3,1,0,7,36.0,15,15,152,37,6,1,5,8,1,2,17,0.0,1.0,3.75,5.17,1.25,129.9,92.9,0.1,6000.0,8.699514748210191
574,2020,WYVERNS,이건욱,1995-02-13,1.03,27,0,0,25,6,12,0,0,122.0,77,77,542,105,16,4,11,81,0,6,91,1.0,6.0,5.68,5.38,1.53,84.9,90.3,-1.61,3000.0,8.006367567650246
575,2020,WYVERNS,정수민,1990-04-01,1.01,3,0,0,3,1,0,0,0,15.2,2,2,61,11,4,0,0,5,0,0,11,0.0,0.0,1.15,3.11,1.02,419.8,154.1,0.56,4200.0,8.34283980427146
576,2020,GIANTS,이인복,1991-06-18,0.97,47,0,0,1,1,4,0,2,45.1,22,20,199,57,9,0,2,12,1,1,21,0.0,2.0,3.97,4.0,1.52,122.7,119.7,-1.01,3000.0,8.006367567650246
