birth||name,year,salary,WAR
['1979-09-24 || 추승우'],2009,"5,000",0.565
['1979-09-24 || 추승우'],2010,"4,500",0.627
['1979-09-24 || 추승우'],2011,"4,600",-0.276
['1979-09-24 || 추승우'],2012,"4,200",0.074
['1979-09-24 || 추승우'],2013,"4,500",1.122
['1979-09-24 || 추승우'],2014,"6,000",0.077
['1979-12-18 || 채상병'],2003,"1,800",-0.079
['1979-12-18 || 채상병'],2004,"2,200",0.116
['1979-12-18 || 채상병'],2007,"2,200",1.265
['1979-12-18 || 채상병'],2008,"4,600",0.445
['1979-12-18 || 채상병'],2009,"4,600",-0.401
['1979-12-18 || 채상병'],2010,"6,600",0.394
['1979-12-18 || 채상병'],2011,"7,100",-0.055
['1979-12-18 || 채상병'],2012,"7,500",-0.138
['1979-12-21 || 허일상'],2003,"2,300",0.116
['1979-12-21 || 허일상'],2004,"2,800",-0.018
['1979-12-21 || 허일상'],2009,"2,800",0.055
['1980-01-01 || 정재훈'],2004,"1,800",1.842
['1980-01-01 || 정재훈'],2005,"3,800",2.853
['1980-01-01 || 정재훈'],2006,"10,000",3.192
['1980-01-01 || 정재훈'],2007,"15,000",1.971
['1980-01-01 || 정재훈'],2008,"17,500",1.617
['1980-01-01 || 정재훈'],2009,"16,000",2.492
['1980-01-01 || 정재훈'],2010,"14,000",4.398
['1980-01-01 || 정재훈'],2011,"20,200",2.005
['1980-01-01 || 정재훈'],2012,"35,000",-0.042
['1980-01-01 || 정재훈'],2013,"35,000",1.243
['1980-01-01 || 정재훈'],2014,"35,000",1.059
['1980-01-01 || 정재훈'],2015,"35,000",-0.203
['1980-01-01 || 정재훈'],2016,"35,000",1.624
['1980-01-10 || 조재호'],2003,"2,500",-0.017
['1980-01-10 || 조재호'],2004,"3,500",0.158
['1980-01-10 || 조재호'],2005,"4,000",0.013
['1980-01-10 || 조재호'],2008,"3,000",-0.121
['1980-01-10 || 조재호'],2009,"3,500",-0.162
['1980-01-10 || 조재호'],2010,"3,500",-0.339
['1980-01-10 || 조재호'],2011,"3,500",0.092
['1980-01-10 || 조재호'],2012,"3,000",0.042
['1980-02-09 || 이재우'],2002,"2,000",0.084
['1980-02-09 || 이재우'],2003,"2,100",0.449
['1980-02-09 || 이재우'],2004,"3,200",1.448
['1980-02-09 || 이재우'],2005,"5,500",4.404
['1980-02-09 || 이재우'],2008,"13,000",3.863
['1980-02-09 || 이재우'],2009,"20,000",2.098
['1980-02-09 || 이재우'],2010,"19,000",0.358
['1980-02-09 || 이재우'],2012,"11,000",0.093
['1980-02-09 || 이재우'],2013,"8,500",0.544
['1980-02-09 || 이재우'],2014,"12,500",0.481
['1980-02-09 || 이재우'],2015,"12,500",-0.102
['1980-02-09 || 이재우'],2016,"9,000",0.173
['1980-02-21 || 이현곤'],2003,"2,500",0.703
['1980-02-21 || 이현곤'],2004,"5,000",0.726
['1980-02-21 || 이현곤'],2006,"5,000",0.846
['1980-02-21 || 이현곤'],2007,"6,000",4.387
['1980-02-21 || 이현곤'],2008,"12,000",0.951
['1980-02-21 || 이현곤'],2009,"10,000",0.6
['1980-02-21 || 이현곤'],2010,"13,000",0.162
['1980-02-21 || 이현곤'],2011,"11,000",0.875
['1980-02-21 || 이현곤'],2012,"10,500",-0.011
['1980-02-21 || 이현곤'],2013,"15,000",0.273
['1980-02-21 || 이현곤'],2014,"15,000",-0.158
['1980-03-09 || 권오준'],2004,"2,400",5.062
['1980-03-09 || 권오준'],2005,"7,500",2.951
['1980-03-09 || 권오준'],2006,"12,000",4.089
['1980-03-09 || 권오준'],2007,"19,000",0.524
['1980-03-09 || 권오준'],2008,"17,000",0.365
['1980-03-09 || 권오준'],2009,"12,000",0.046
['1980-03-09 || 권오준'],2010,"12,000",0.913
['1980-03-09 || 권오준'],2011,"13,000",1.602
['1980-03-09 || 권오준'],2012,"15,000",1.338
['1980-03-09 || 권오준'],2014,"12,000",-0.041
['1980-03-09 || 권오준'],2015,"7,000",-0.44
['1980-03-09 || 권오준'],2016,"7,000",1.2
['1980-03-09 || 권오준'],2017,"10,500",0.898
['1980-03-09 || 권오준'],2018,"15,000",1.058
['1980-03-09 || 권오준'],2019,"15,000",0.238
['1980-03-09 || 권오준'],2020,"15,000",-0.324
['1980-04-01 || 고동진'],2005,"3,400",0.201
['1980-04-01 || 고동진'],2006,"4,500",0.775
['1980-04-01 || 고동진'],2007,"8,000",1.34
['1980-04-01 || 고동진'],2008,"10,000",-0.248
['1980-04-01 || 고동진'],2011,"6,000",0.656
['1980-04-01 || 고동진'],2012,"7,000",1.18
['1980-04-01 || 고동진'],2013,"8,000",0.447
['1980-04-01 || 고동진'],2014,"10,000",-0.282
['1980-04-01 || 고동진'],2015,"8,000",-0.725
['1980-04-17 || 김사율'],2000,"2,200",0.43
['1980-04-17 || 김사율'],2001,"2,700",1.279
['1980-04-17 || 김사율'],2002,"3,400",0.244
['1980-04-17 || 김사율'],2003,"4,500",0.175
['1980-04-17 || 김사율'],2004,"4,000",-0.06
['1980-04-17 || 김사율'],2007,"3,100",0.003
['1980-04-17 || 김사율'],2008,"2,400",0.285
['1980-04-17 || 김사율'],2009,"3,500",-0.214
['1980-04-17 || 김사율'],2010,"3,500",1.186
['1980-04-17 || 김사율'],2011,"6,000",2.007
['1980-04-17 || 김사율'],2012,"13,000",1.796
['1980-04-17 || 김사율'],2013,"19,000",0.932
['1980-04-17 || 김사율'],2014,"15,000",1.078
['1980-04-17 || 김사율'],2015,"20,000",-0.446
['1980-04-17 || 김사율'],2016,"20,000",0.3
['1980-04-17 || 김사율'],2017,"20,000",-0.152
['1980-04-17 || 김사율'],2018,"20,000",0.333
['1980-05-26 || 김형철'],2004,"2,000",-0.212
['1980-05-26 || 김형철'],2005,"2,100",0.082
['1980-05-26 || 김형철'],2006,"2,200",-0.376
['1980-05-26 || 김형철'],2007,"2,200",-0.068
['1980-05-26 || 김형철'],2008,"2,200",-0.511
['1980-05-26 || 김형철'],2009,"2,600",0.009
['1980-05-26 || 김형철'],2010,"2,600",-0.126
['1980-06-03 || 한상훈'],2004,"2,400",-0.826
['1980-06-03 || 한상훈'],2005,"2,800",-0.048
['1980-06-03 || 한상훈'],2006,"4,000",0.348
['1980-06-03 || 한상훈'],2007,"6,500",1.108
['1980-06-03 || 한상훈'],2008,"9,000",0.1
['1980-06-03 || 한상훈'],2011,"7,000",1.561
['1980-06-03 || 한상훈'],2012,"12,000",1.13
['1980-06-03 || 한상훈'],2013,"11,000",1.849
['1980-06-03 || 한상훈'],2014,"20,000",0.957
['1980-06-03 || 한상훈'],2015,"20,000",-0.167
['1980-06-15 || 이진영'],2000,"2,600",0.413
['1980-06-15 || 이진영'],2001,"3,600",0.841
['1980-06-15 || 이진영'],2002,"5,100",3.501
['1980-06-15 || 이진영'],2003,"8,000",5.328
['1980-06-15 || 이진영'],2004,"16,000",5.072
['1980-06-15 || 이진영'],2005,"18,500",3.633
['1980-06-15 || 이진영'],2006,"25,000",2.225
['1980-06-15 || 이진영'],2007,"22,000",3.082
['1980-06-15 || 이진영'],2008,"24,000",2.392
['1980-06-15 || 이진영'],2009,"36,000",1.957
['1980-06-15 || 이진영'],2010,"54,000",2.57
['1980-06-15 || 이진영'],2011,"55,000",0.939
['1980-06-15 || 이진영'],2012,"55,000",2.789
['1980-06-15 || 이진영'],2013,"60,000",2.838
['1980-06-15 || 이진영'],2014,"60,000",2.05
['1980-06-15 || 이진영'],2015,"60,000",0.398
['1980-06-15 || 이진영'],2016,"60,000",1.551
['1980-06-15 || 이진영'],2017,"40,000",-0.144
['1980-06-15 || 이진영'],2018,"40,000",0.356
['1980-06-18 || 이종욱'],2007,"6,000",5.342
['1980-06-18 || 이종욱'],2008,"13,000",4.287
['1980-06-18 || 이종욱'],2009,"17,200",1.444
['1980-06-18 || 이종욱'],2010,"16,200",3.377
['1980-06-18 || 이종욱'],2011,"19,200",3.566
['1980-06-18 || 이종욱'],2012,"20,500",1.135
['1980-06-18 || 이종욱'],2013,"19,700",3.923
['1980-06-18 || 이종욱'],2014,"50,000",1.352
['1980-06-18 || 이종욱'],2015,"50,000",1.961
['1980-06-18 || 이종욱'],2016,"50,000",2.272
['1980-06-18 || 이종욱'],2017,"50,000",1.589
['1980-06-18 || 이종욱'],2018,"50,000",-0.376
['1980-06-27 || 정성훈'],2000,"4,000",-1.227
['1980-06-27 || 정성훈'],2001,"4,700",0.643
['1980-06-27 || 정성훈'],2002,"5,000",3.63
['1980-06-27 || 정성훈'],2003,"7,500",3.851
['1980-06-27 || 정성훈'],2004,"12,300",2.305
['1980-06-27 || 정성훈'],2005,"15,000",3.418
['1980-06-27 || 정성훈'],2006,"18,000",4.2
['1980-06-27 || 정성훈'],2007,"22,000",4.148
['1980-06-27 || 정성훈'],2008,"32,000",2.141
['1980-06-27 || 정성훈'],2009,"35,000",3.387
['1980-06-27 || 정성훈'],2010,"4,000",1.552
['1980-06-27 || 정성훈'],2011,"35,000",3.506
['1980-06-27 || 정성훈'],2012,"35,000",5.501
['1980-06-27 || 정성훈'],2013,"50,000",4.657
['1980-06-27 || 정성훈'],2014,"50,000",4.017
['1980-06-27 || 정성훈'],2015,"50,000",1.47
['1980-06-27 || 정성훈'],2016,"50,000",1.131
['1980-06-27 || 정성훈'],2017,"30,000",1.258
['1980-06-27 || 정성훈'],2018,"30,000",0.718
['1980-06-29 || 송승준'],2008,"10,500",2.869
['1980-06-29 || 송승준'],2009,"15,000",2.804
['1980-06-29 || 송승준'],2010,"18,000",3.056
['1980-06-29 || 송승준'],2011,"23,000",3.338
['1980-06-29 || 송승준'],2012,"30,000",2.774
['1980-06-29 || 송승준'],2013,"31,000",4.059
['1980-06-29 || 송승준'],2014,"36,000",1.625
['1980-06-29 || 송승준'],2015,"40,000",1.757
['1980-06-29 || 송승준'],2016,"40,000",-0.768
['1980-06-29 || 송승준'],2017,"40,000",2.772
['1980-06-29 || 송승준'],2018,"40,000",0.352
['1980-06-29 || 송승준'],2019,"40,000",0.19
['1980-06-29 || 송승준'],2020,"5,000",0.103
['1980-07-10 || 이택근'],2004,"3,500",0.147
['1980-07-10 || 이택근'],2005,"4,000",1.442
['1980-07-10 || 이택근'],2006,"4,500",5.171
['1980-07-10 || 이택근'],2007,"10,500",4.423
['1980-07-10 || 이택근'],2008,"13,000",4.604
['1980-07-10 || 이택근'],2009,"22,500",5.292
['1980-07-10 || 이택근'],2010,"27,000",2.356
['1980-07-10 || 이택근'],2011,"27,000",1.641
['1980-07-10 || 이택근'],2012,"70,000",2.553
['1980-07-10 || 이택근'],2013,"70,000",3.456
['1980-07-10 || 이택근'],2014,"70,000",3.156
['1980-07-10 || 이택근'],2015,"50,000",1.845
['1980-07-10 || 이택근'],2016,"50,000",1.798
['1980-07-10 || 이택근'],2017,"50,000",-0.079
['1980-07-10 || 이택근'],2018,"50,000",1.047
['1980-07-10 || 이택근'],2020,"50,000",-0.191
['1980-07-15 || 봉중근'],2008,"25,000",5.007
['1980-07-15 || 봉중근'],2009,"36,000",5.319
['1980-07-15 || 봉중근'],2010,"36,000",4.715
['1980-07-15 || 봉중근'],2011,"38,000",0.073
['1980-07-15 || 봉중근'],2012,"15,000",2.219
['1980-07-15 || 봉중근'],2013,"15,000",3.716
['1980-07-15 || 봉중근'],2014,"45,000",3.177
['1980-07-15 || 봉중근'],2015,"30,000",0.921
['1980-07-15 || 봉중근'],2016,"30,000",0.343
['1980-08-15 || 김광삼'],2000,"2,000",-0.138
['1980-08-15 || 김광삼'],2003,"2,000",1.884
['1980-08-15 || 김광삼'],2004,"5,500",2.447
['1980-08-15 || 김광삼'],2005,"7,000",0.835
['1980-08-15 || 김광삼'],2006,"8,000",0.005
['1980-08-15 || 김광삼'],2007,"6,000",-0.278
['1980-08-15 || 김광삼'],2008,"5,800",0.084
['1980-08-15 || 김광삼'],2009,"5,800",-0.101
['1980-08-15 || 김광삼'],2010,"5,800",0.997
['1980-08-15 || 김광삼'],2011,"8,000",0.641
['1980-08-15 || 김광삼'],2012,"7,000",0.836
['1980-08-15 || 김광삼'],2015,"5,000",-0.066
['1980-08-15 || 최경철'],2005,"2,500",0.027
['1980-08-15 || 최경철'],2006,"3,700",-0.254
['1980-08-15 || 최경철'],2010,"3,700",0.014
['1980-08-15 || 최경철'],2011,"3,300",-0.096
['1980-08-15 || 최경철'],2012,"3,300",0.006
['1980-08-15 || 최경철'],2013,"3,300",0.104
['1980-08-15 || 최경철'],2014,"5,000",-0.018
['1980-08-15 || 최경철'],2015,"9,000",-0.078
['1980-08-15 || 최경철'],2016,"9,000",-0.411
['1980-08-15 || 최경철'],2017,"9,000",0.437
['1980-08-23 || 바티스타'],2012,,1.875
['1980-08-23 || 바티스타'],2013,,2.706
['1980-08-23 || 정보명'],2006,"2,000",0.009
['1980-08-23 || 정보명'],2007,"3,000",2.386
['1980-08-23 || 정보명'],2008,"4,500",0.554
['1980-08-23 || 정보명'],2009,"6,500",0.584
['1980-08-23 || 정보명'],2010,"7,500",0.247
['1980-08-23 || 정보명'],2011,"6,000",-0.085
['1980-08-23 || 정보명'],2012,"5,000",-0.277
['1980-08-23 || 정보명'],2013,"4,800",-0.103
['1980-10-19 || 손시헌'],2004,"2,700",0.523
['1980-10-19 || 손시헌'],2005,"6,000",2.896
['1980-10-19 || 손시헌'],2006,"13,000",2.589
['1980-10-19 || 손시헌'],2009,"13,000",3.323
['1980-10-19 || 손시헌'],2010,"18,500",2.422
['1980-10-19 || 손시헌'],2011,"20,200",2.535
['1980-10-19 || 손시헌'],2012,"19,700",1.2
['1980-10-19 || 손시헌'],2013,"18,000",1
['1980-10-19 || 손시헌'],2014,"40,000",2.616
['1980-10-19 || 손시헌'],2015,"40,000",1.74
['1980-10-19 || 손시헌'],2016,"40,000",3.551
['1980-10-19 || 손시헌'],2017,"40,000",2.259
['1980-10-19 || 손시헌'],2018,"50,000",0.035
['1980-10-19 || 손시헌'],2019,"50,000",0.523
['1980-10-25 || 강명구'],2004,"2,000",-0.054
['1980-10-25 || 강명구'],2005,"2,500",0.502
['1980-10-25 || 강명구'],2006,"3,800",0.055
['1980-10-25 || 강명구'],2007,"4,500",0.089
['1980-10-25 || 강명구'],2010,"4,700",0.037
['1980-10-25 || 강명구'],2011,"5,300",-0.006
['1980-10-25 || 강명구'],2012,"6,000",0.105
['1980-10-25 || 강명구'],2013,"6,000",-0.002
['1980-10-25 || 강명구'],2014,"6,000",-0.092
['1980-11-07 || 이인구'],2004,"1,900",-0.584
['1980-11-07 || 이인구'],2007,"2,100",0.247
['1980-11-07 || 이인구'],2008,"2,400",1.014
['1980-11-07 || 이인구'],2009,"3,700",1.029
['1980-11-07 || 이인구'],2010,"6,000",-0.045
['1980-11-07 || 이인구'],2011,"4,500",0.837
['1980-11-07 || 이인구'],2012,"5,000",-0.12
['1980-11-07 || 이인구'],2013,"4,700",-0.047
['1980-11-12 || 김상현'],2002,"1,800",0.573
['1980-11-12 || 김상현'],2003,"2,300",1.562
['1980-11-12 || 김상현'],2004,"3,500",1.28
['1980-11-12 || 김상현'],2007,"4,000",1.661
['1980-11-12 || 김상현'],2008,"6,000",1.069
['1980-11-12 || 김상현'],2009,"6,000",5.873
['1980-11-12 || 김상현'],2010,"24,000",1.741
['1980-11-12 || 김상현'],2011,"20,000",2.083
['1980-11-12 || 김상현'],2012,"20,000",0.61
['1980-11-12 || 김상현'],2013,"20,000",0.376
['1980-11-12 || 김상현'],2014,"16,000",0.181
['1980-11-12 || 김상현'],2015,"20,000",1.217
['1980-11-12 || 김상현'],2016,"20,000",-0.361
['1981-01-26 || 차일목'],2005,"2,000",0.01
['1981-01-26 || 차일목'],2006,"2,200",0.078
['1981-01-26 || 차일목'],2007,"3,000",-0.095
['1981-01-26 || 차일목'],2008,"3,000",1.028
['1981-01-26 || 차일목'],2009,"6,000",0.383
['1981-01-26 || 차일목'],2010,"7,500",2.157
['1981-01-26 || 차일목'],2011,"8,500",2.01
['1981-01-26 || 차일목'],2012,"12,000",1.117
['1981-01-26 || 차일목'],2013,"10,000",1.221
['1981-01-26 || 차일목'],2014,"8,000",-0.452
['1981-01-26 || 차일목'],2015,"8,000",-0.12
['1981-01-26 || 차일목'],2016,"15,000",-0.773
['1981-01-26 || 차일목'],2017,"15,000",0.028
['1981-01-31 || 이양기'],2004,"1,800",-0.188
['1981-01-31 || 이양기'],2005,"2,000",0.256
['1981-01-31 || 이양기'],2009,"2,300",-0.327
['1981-01-31 || 이양기'],2010,"2,300",-0.021
['1981-01-31 || 이양기'],2011,"2,700",0.626
['1981-01-31 || 이양기'],2012,"3,700",-0.017
['1981-01-31 || 이양기'],2013,"3,700",1.166
['1981-01-31 || 이양기'],2014,"5,200",-0.245
['1981-01-31 || 이양기'],2016,"5,400",-0.104
['1981-01-31 || 이양기'],2017,"5,400",-0.477
['1981-02-11 || 권도영'],2008,"2,000",0.016
['1981-02-11 || 권도영'],2009,"2,800",0.242
['1981-02-11 || 권도영'],2010,"2,800",-0.021
['1981-02-11 || 김승회'],2005,"2,500",0.062
['1981-02-11 || 김승회'],2006,"2,500",1.404
['1981-02-11 || 김승회'],2007,"4,200",0.391
['1981-02-11 || 김승회'],2010,"4,200",0.553
['1981-02-11 || 김승회'],2011,"5,300",0.528
['1981-02-11 || 김승회'],2012,"6,500",1.43
['1981-02-11 || 김승회'],2013,"10,000",0.751
['1981-02-11 || 김승회'],2014,"12,000",2.636
['1981-02-11 || 김승회'],2015,"12,000",0.062
['1981-02-11 || 김승회'],2016,"22,000",0.216
['1981-02-11 || 김승회'],2017,"10,000",0.894
['1981-02-11 || 김승회'],2018,"10,000",1.215
['1981-02-11 || 김승회'],2019,"10,000",0.995
['1981-03-22 || 조동화'],2002,"1,700",-0.023
['1981-03-22 || 조동화'],2005,"2,000",-0.455
['1981-03-22 || 조동화'],2006,"4,500",-0.216
['1981-03-22 || 조동화'],2007,"4,000",1.22
['1981-03-22 || 조동화'],2008,"7,500",1.132
['1981-03-22 || 조동화'],2009,"10,500",-1.523
['1981-03-22 || 조동화'],2010,"9,000",0.285
['1981-03-22 || 조동화'],2011,"11,000",-0.04
['1981-03-22 || 조동화'],2012,"11,000",-0.177
['1981-03-22 || 조동화'],2013,"9,000",0.826
['1981-03-22 || 조동화'],2014,"12,000",0.168
['1981-03-22 || 조동화'],2015,"30,000",0.327
['1981-03-22 || 조동화'],2016,"30,000",-0.537
['1981-03-25 || 김주찬'],2001,"2,300",1.807
['1981-03-25 || 김주찬'],2002,"4,100",-0.446
['1981-03-25 || 김주찬'],2003,"4,600",-0.913
['1981-03-25 || 김주찬'],2004,"4,000",2.068
['1981-03-25 || 김주찬'],2007,"4,000",0.568
['1981-03-25 || 김주찬'],2008,"6,600",3.076
['1981-03-25 || 김주찬'],2009,"10,500",2.26
['1981-03-25 || 김주찬'],2010,"15,000",1.296
['1981-03-25 || 김주찬'],2011,"17,000",2.396
['1981-03-25 || 김주찬'],2012,"27,000",2.88
['1981-03-25 || 김주찬'],2013,"50,000",1.322
['1981-03-25 || 김주찬'],2014,"50,000",2.974
['1981-03-25 || 김주찬'],2015,"50,000",3.164
['1981-03-25 || 김주찬'],2016,"50,000",4.271
['1981-03-25 || 김주찬'],2017,"60,000",2.342
['1981-03-25 || 김주찬'],2018,"40,000",2.328
['1981-03-25 || 김주찬'],2019,"40,000",0.596
['1981-03-25 || 김주찬'],2020,"40,000",-0.016
['1981-03-26 || 김건한'],2002,,0.073
['1981-03-26 || 김건한'],2003,,0.843
['1981-03-26 || 김건한'],2004,,1.658
['1981-03-26 || 김건한'],2005,,-0.337
['1981-03-26 || 김건한'],2006,,0.024
['1981-03-26 || 김건한'],2007,,0.067
['1981-03-26 || 김건한'],2010,,0.846
['1981-03-26 || 김건한'],2011,,0.601
['1981-03-26 || 김건한'],2012,,0.148
['1981-03-26 || 김건한'],2013,,-0.324
['1981-03-26 || 김건한'],2014,"6,500",0.411
['1981-03-26 || 김건한'],2015,"6,000",-0.055
['1981-03-26 || 김건한'],2016,"6,000",0.238
['1981-04-09 || 용덕한'],2005,"2,000",0.125
['1981-04-09 || 용덕한'],2006,"3,200",0.147
['1981-04-09 || 용덕한'],2009,"3,000",0.119
['1981-04-09 || 용덕한'],2010,"4,500",-0.208
['1981-04-09 || 용덕한'],2011,"4,000",-0.341
['1981-04-09 || 용덕한'],2012,"4,000",0.265
['1981-04-09 || 용덕한'],2013,"6,000",-0.528
['1981-04-09 || 용덕한'],2014,"6,500",0.273
['1981-04-09 || 용덕한'],2015,"6,500",0.216
['1981-04-09 || 용덕한'],2016,"6,500",-0.118
['1981-05-09 || 이영수'],2008,"2,000",-0.209
['1981-05-09 || 이영수'],2010,"2,600",0.249
['1981-05-19 || 민경수'],2005,"2,800",0.439
['1981-05-19 || 민경수'],2006,"3,800",0.242
['1981-05-19 || 민경수'],2007,"3,600",0.06
['1981-05-19 || 민경수'],2010,"3,600",0.051
['1981-05-28 || 마일영'],2001,"3,300",3.389
['1981-05-28 || 마일영'],2002,"6,100",1.391
['1981-05-28 || 마일영'],2003,"6,100",0.352
['1981-05-28 || 마일영'],2004,"5,600",0.98
['1981-05-28 || 마일영'],2007,"5,600",-0.017
['1981-05-28 || 마일영'],2008,"5,000",3.666
['1981-05-28 || 마일영'],2009,"11,000",0.25
['1981-05-28 || 마일영'],2010,"11,000",-0.226
['1981-05-28 || 마일영'],2011,"8,300",0.172
['1981-05-28 || 마일영'],2012,"10,000",0.03
['1981-05-28 || 마일영'],2013,"15,000",0.008
['1981-05-28 || 마일영'],2014,"15,000",0.009
['1981-05-28 || 마일영'],2015,"15,000",-0.041
['1981-06-04 || 박기혁'],2001,"1,700",-0.444
['1981-06-04 || 박기혁'],2002,"2,000",0.029
['1981-06-04 || 박기혁'],2003,"2,600",0.128
['1981-06-04 || 박기혁'],2004,"4,000",-0.076
['1981-06-04 || 박기혁'],2005,"5,700",2.248
['1981-06-04 || 박기혁'],2006,"7,800",0.891
['1981-06-04 || 박기혁'],2007,"10,000",0.384
['1981-06-04 || 박기혁'],2008,"8,800",2.523
['1981-06-04 || 박기혁'],2009,"12,000",-0.925
['1981-06-04 || 박기혁'],2010,"12,000",-0.521
['1981-06-04 || 박기혁'],2013,"10,000",-0.112
['1981-06-04 || 박기혁'],2014,"7,000",-0.169
['1981-06-04 || 박기혁'],2015,"15,000",-0.642
['1981-06-04 || 박기혁'],2016,"15,000",-0.411
['1981-06-04 || 박기혁'],2017,"15,000",-0.678
['1981-06-04 || 박기혁'],2018,"15,000",-0.612
['1981-07-01 || 유한준'],2006,"2,100",0.701
['1981-07-01 || 유한준'],2007,"3,500",0.531
['1981-07-01 || 유한준'],2010,"3,500",1.921
['1981-07-01 || 유한준'],2011,"8,800",2.219
['1981-07-01 || 유한준'],2012,"12,500",0.223
['1981-07-01 || 유한준'],2013,"11,500",1.289
['1981-07-01 || 유한준'],2014,"11,500",3.054
['1981-07-01 || 유한준'],2015,"11,500",6.157
['1981-07-01 || 유한준'],2016,"60,000",3.44
['1981-07-01 || 유한준'],2017,"60,000",1.812
['1981-07-01 || 유한준'],2018,"60,000",2.836
['1981-07-01 || 유한준'],2019,"60,000",3.163
['1981-07-01 || 유한준'],2020,"50,000",0.521
['1981-07-01 || 유한준'],2021,"50,000",1.793
['1981-07-20 || 허준'],2006,"2,000",0.163
['1981-07-20 || 허준'],2007,"2,000",0.024
['1981-07-20 || 허준'],2008,"2,100",0.078
['1981-07-20 || 허준'],2009,"2,300",0.086
['1981-07-20 || 허준'],2010,"2,300",-0.299
['1981-07-20 || 허준'],2011,"3,600",-0.132
['1981-07-20 || 허준'],2013,"5,000",-0.109
['1981-07-20 || 허준'],2014,"5,000",-0.059
['1981-07-21 || 박정권'],2007,"2,000",-0.145
['1981-07-21 || 박정권'],2008,"4,000",0.254
['1981-07-21 || 박정권'],2009,"5,000",2.06
['1981-07-21 || 박정권'],2010,"12,500",3.942
['1981-07-21 || 박정권'],2011,"20,000",1.018
['1981-07-21 || 박정권'],2012,"19,500",1.433
['1981-07-21 || 박정권'],2013,"20,500",3.279
['1981-07-21 || 박정권'],2014,"23,500",3.402
['1981-07-21 || 박정권'],2015,"40,000",2.348
['1981-07-21 || 박정권'],2016,"40,000",1.811
['1981-07-21 || 박정권'],2017,"40,000",0.782
['1981-07-21 || 박정권'],2018,"40,000",-0.134
['1981-07-21 || 박정권'],2019,"40,000",-0.162
['1981-08-14 || 박기남'],2005,"2,500",0.886
['1981-08-14 || 박기남'],2006,"3,500",0.472
['1981-08-14 || 박기남'],2009,"3,500",-0.227
['1981-08-14 || 박기남'],2010,"5,500",0.799
['1981-08-14 || 박기남'],2011,"6,500",0.555
['1981-08-14 || 박기남'],2012,"7,000",1.226
['1981-08-14 || 박기남'],2013,"10,000",1.412
['1981-08-14 || 박기남'],2014,"9,000",0.331
['1981-08-14 || 박기남'],2015,"9,000",-0.023
['1981-08-21 || 이대수'],2003,"1,800",-0.048
['1981-08-21 || 이대수'],2004,"2,100",-1.14
['1981-08-21 || 이대수'],2005,"2,900",-0.004
['1981-08-21 || 이대수'],2006,"4,500",2.166
['1981-08-21 || 이대수'],2007,"4,500",1.295
['1981-08-21 || 이대수'],2008,"9,500",1.434
['1981-08-21 || 이대수'],2009,"8,700",0.113
['1981-08-21 || 이대수'],2010,"8,000",0.461
['1981-08-21 || 이대수'],2011,"9,000",3.098
['1981-08-21 || 이대수'],2012,"14,000",2.807
['1981-08-21 || 이대수'],2013,"14,000",1.993
['1981-08-21 || 이대수'],2014,"14,000",0.009
['1981-08-21 || 이대수'],2015,"35,000",0.154
['1981-08-21 || 이대수'],2016,"35,000",-0.233
['1981-08-21 || 이대수'],2017,"35,000",0.347
['1981-08-21 || 이대수'],2018,"35,000",0.024
['1981-09-01 || 이성우'],2009,"2,500",0.05
['1981-09-01 || 이성우'],2010,"3,000",-0.026
['1981-09-01 || 이성우'],2011,"3,000",0.047
['1981-09-01 || 이성우'],2012,"3,300",-0.122
['1981-09-01 || 이성우'],2013,"3,800",-0.274
['1981-09-01 || 이성우'],2014,"3,700",-0.417
['1981-09-01 || 이성우'],2015,"6,500",-0.108
['1981-09-01 || 이성우'],2016,"6,500",-0.259
['1981-09-01 || 이성우'],2017,"6,000",0.265
['1981-09-01 || 이성우'],2018,"9,000",-0.025
['1981-09-01 || 이성우'],2019,"9,000",-0.255
['1981-09-01 || 이성우'],2020,"8,000",-0.049
['1981-09-01 || 이성우'],2021,"8,000",-0.203
['1981-09-08 || 오윤'],2007,"2,100",-0.076
['1981-09-08 || 오윤'],2008,"2,100",0.044
['1981-09-08 || 오윤'],2009,"2,500",-0.181
['1981-09-08 || 오윤'],2010,"2,500",-0.35
['1981-09-08 || 오윤'],2011,"2,900",0.389
['1981-09-08 || 오윤'],2012,"4,000",0.696
['1981-09-08 || 오윤'],2013,"5,800",0.645
['1981-09-08 || 오윤'],2014,"7,300",-0.141
['1981-09-09 || 이승호'],2001,"4,500",4.732
['1981-09-09 || 이승호'],2002,"8,000",4.04
['1981-09-09 || 이승호'],2003,"9,000",1.384
['1981-09-09 || 이승호'],2004,"10,000",2.564
['1981-09-09 || 이승호'],2005,"13,500",0.142
['1981-09-09 || 이승호'],2008,"6,100",0.56
['1981-09-09 || 이승호'],2009,"8,100",2.092
['1981-09-09 || 이승호'],2010,"13,500",2.054
['1981-09-09 || 이승호'],2011,"7,000",1.017
['1981-09-09 || 이승호'],2012,"35,000",0.515
['1981-09-09 || 이승호'],2013,"35,000",-0.234
['1981-09-09 || 이승호'],2015,"35,000",-0.246
['1981-09-16 || 송현우'],2005,"2,200",0.094
['1981-09-16 || 송현우'],2006,"3,000",-0.292
['1981-09-16 || 송현우'],2007,"2,800",-0.084
['1981-09-16 || 송현우'],2008,"3,000",0.32
