birth||name,year||team||pos,WAR,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,IBB,SO,DP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC+,WPA
2002-07-30 || 김주원,22NSS,1.81,96,326,273,35,62,10,2,10,106,47,10,3,30,14,1,89,4,9,0,0.227,0.334,0.388,0.723,0.327,100.7,-0.41
1989-08-27 || 최재훈,22한C,1.78,114,437,364,38,81,14,0,5,110,30,1,1,44,21,0,65,17,5,2,0.223,0.339,0.302,0.641,0.308,87.4,-1.31
2002-01-01 || 김휘집,22키SS,1.58,112,393,333,40,74,12,1,8,112,36,0,0,39,14,0,115,6,3,4,0.222,0.326,0.336,0.662,0.312,93.6,-1.22
1991-07-15 || 양석환,22두1B,1.57,107,446,406,58,99,14,1,20,175,51,1,0,32,7,3,101,3,0,1,0.244,0.309,0.431,0.741,0.334,113,0.05
1995-04-28 || 심우준,22KSS,1.55,132,449,388,69,93,8,2,4,117,34,23,2,43,2,0,75,11,11,4,0.24,0.316,0.302,0.617,0.287,72,-1.06
1994-02-25 || 하주석,22한SS,1.38,125,483,444,50,115,18,2,5,152,58,20,6,31,3,1,126,4,2,3,0.259,0.31,0.342,0.652,0.303,84.5,-0.21
1996-10-30 || 김재성,22삼DH,1.37,63,185,161,16,54,10,0,3,73,26,0,0,18,2,0,40,4,1,3,0.335,0.402,0.453,0.856,0.392,143.6,0.44
1982-09-13 || 김강민,22SCF,1.33,84,202,178,24,54,11,0,5,80,18,1,3,18,3,2,39,1,2,1,0.303,0.375,0.449,0.824,0.372,129.5,1.07
1990-01-09 || 박세혁,22두C,1.29,128,402,351,33,87,13,1,3,111,41,2,2,33,6,1,71,4,8,4,0.248,0.32,0.316,0.636,0.295,80.4,-1.26
1986-02-27 || 이지영,22키C,1.26,137,450,420,38,112,13,4,2,139,37,1,1,20,2,2,44,16,8,0,0.267,0.303,0.331,0.634,0.29,75.6,-1.85
1997-12-19 || 황성빈,22롯CF,1.23,102,353,320,62,94,12,4,1,117,16,10,12,22,2,0,55,2,7,2,0.294,0.341,0.366,0.707,0.324,95.3,-0.39
1989-12-30 || 김태군,22삼C,1.22,102,235,205,20,61,11,0,2,78,25,0,0,17,4,0,34,15,6,3,0.298,0.358,0.38,0.739,0.337,106.3,-0.17
